anio,trimestre,provincia,velocidad,accesos
2022,2,Santa Cruz,6400.0,2306
2022,2,Santa Cruz,7500.0,20
2022,2,Santa Cruz,9000.0,2318
2022,2,Santa Cruz,10000.0,11
2022,2,Santa Cruz,10100.0,9020
2022,2,Santa Cruz,12300.0,6061
2022,2,Santa Cruz,16000.0,4597
2022,2,Santa Cruz,19000.0,940
2022,2,Santa Cruz,20500.0,287
2022,2,Santa Cruz,25000.0,275
2022,2,Santa Cruz,25100.0,1865
2022,2,Santa Cruz,31000.0,321
2022,2,Santa Cruz,36000.0,427
2022,2,Santa Cruz,41000.0,35
2022,2,Santa Cruz,50100.0,2869
2022,2,Santa Cruz,77000.0,104
2022,2,Santa Cruz,100100.0,150
2022,2,Santa Fe,0.256,17584
2022,2,Santa Fe,0.375,32
2022,2,Santa Fe,0.512,335
2022,2,Santa Fe,0.75,101
2022,2,Santa Fe,1000.0,5
2022,2,Santa Fe,1200.0,11752
2022,2,Santa Fe,2200.0,9722
2022,2,Santa Fe,3200.0,39653
2022,2,Santa Fe,4000.0,172
2022,2,Santa Fe,4500.0,4424
2022,2,Santa Fe,6000.0,23590
2022,2,Santa Fe,6400.0,60973
2022,2,Santa Fe,7500.0,4426
2022,2,Santa Fe,9000.0,10767
2022,2,Santa Fe,10000.0,754
2022,2,Santa Fe,10100.0,188434
2022,2,Santa Fe,12300.0,7412
2022,2,Santa Fe,14000.0,135
2022,2,Santa Fe,16000.0,16306
2022,2,Santa Fe,17000.0,61
2022,2,Santa Fe,19000.0,1727
2022,2,Santa Fe,20500.0,48492
2022,2,Santa Fe,25000.0,39
2022,2,Santa Fe,25100.0,23823
2022,2,Santa Fe,31000.0,34395
2022,2,Santa Fe,36000.0,9
2022,2,Santa Fe,37000.0,18
2022,2,Santa Fe,39000.0,2
2022,2,Santa Fe,41000.0,1763
2022,2,Santa Fe,46000.0,101
2022,2,Santa Fe,50100.0,209832
2022,2,Santa Fe,61000.0,438
2022,2,Santa Fe,81000.0,1605
2022,2,Santa Fe,97000.0,1
2022,2,Santa Fe,100100.0,140772
2022,2,Santa Fe,122000.0,84
2022,2,Santa Fe,155000.0,767
2022,2,Santa Fe,203000.0,116
2022,2,Santa Fe,320000.0,18039
2022,2,Santa Fe,473000.0,1
2022,2,Santa Fe,768000.0,1
2022,2,Santa Fe,1024000.0,196
2022,2,Santiago Del Estero,0.256,792
2022,2,Santiago Del Estero,0.512,39
2022,2,Santiago Del Estero,0.75,139
2022,2,Santiago Del Estero,1000.0,908
2022,2,Santiago Del Estero,1200.0,493
2022,2,Santiago Del Estero,2000.0,307
2022,2,Santiago Del Estero,2200.0,380
2022,2,Santiago Del Estero,3200.0,11321
2022,2,Santiago Del Estero,4500.0,1267
2022,2,Santiago Del Estero,6000.0,385
2022,2,Santiago Del Estero,6400.0,15921
2022,2,Santiago Del Estero,7500.0,1450
2022,2,Santiago Del Estero,9000.0,12
2022,2,Santiago Del Estero,10100.0,58469
2022,2,Santiago Del Estero,12300.0,11111
2022,2,Santiago Del Estero,16000.0,592
2022,2,Santiago Del Estero,20500.0,2903
2022,2,Santiago Del Estero,25100.0,465
2022,2,Santiago Del Estero,31000.0,418
2022,2,Santiago Del Estero,41000.0,36
2022,2,Santiago Del Estero,50100.0,4247
2022,2,Santiago Del Estero,100100.0,5882
2022,2,Santiago Del Estero,320000.0,502
2022,2,Santiago Del Estero,512000.0,1
2022,2,Santiago Del Estero,1024000.0,4
2022,2,Tierra Del Fuego,0.256,3351
2022,2,Tierra Del Fuego,0.512,11
2022,2,Tierra Del Fuego,0.75,11
2022,2,Tierra Del Fuego,1000.0,318
2022,2,Tierra Del Fuego,1200.0,513
2022,2,Tierra Del Fuego,2200.0,1
2022,2,Tierra Del Fuego,3200.0,8
2022,2,Tierra Del Fuego,4000.0,3740
2022,2,Tierra Del Fuego,4500.0,2133
2022,2,Tierra Del Fuego,6000.0,315
2022,2,Tierra Del Fuego,6400.0,5855
2022,2,Tierra Del Fuego,9000.0,9297
2022,2,Tierra Del Fuego,10000.0,20
2022,2,Tierra Del Fuego,10100.0,5511
2022,2,Tierra Del Fuego,12300.0,11941
2022,2,Tierra Del Fuego,16000.0,7743
2022,2,Tierra Del Fuego,19000.0,207
2022,2,Tierra Del Fuego,20500.0,77
2022,2,Tierra Del Fuego,25000.0,96
2022,2,Tierra Del Fuego,25100.0,1523
2022,2,Tierra Del Fuego,31000.0,128
2022,2,Tierra Del Fuego,36000.0,2
2022,2,Tierra Del Fuego,41000.0,11
2022,2,Tierra Del Fuego,50100.0,832
2022,2,Tierra Del Fuego,61000.0,53
2022,2,Tierra Del Fuego,100100.0,39
2022,2,Tierra Del Fuego,155000.0,32
2022,2,Tierra Del Fuego,203000.0,1
2022,2,Tierra Del Fuego,1075000.0,1
2022,2,Tucumán,0.256,281
2022,2,Tucumán,0.512,19
2022,2,Tucumán,0.75,20
2022,2,Tucumán,1200.0,2195
2022,2,Tucumán,2200.0,119
2022,2,Tucumán,3200.0,9000
2022,2,Tucumán,4000.0,2271
2022,2,Tucumán,4500.0,350
2022,2,Tucumán,6000.0,1194
2022,2,Tucumán,6400.0,21527
2022,2,Tucumán,7500.0,157
2022,2,Tucumán,9000.0,145
2022,2,Tucumán,10000.0,190
2022,2,Tucumán,10100.0,43021
2022,2,Tucumán,12300.0,6939
2022,2,Tucumán,16000.0,2576
2022,2,Tucumán,20000.0,1
2022,2,Tucumán,20500.0,14118
2022,2,Tucumán,25000.0,65
2022,2,Tucumán,25100.0,3541
2022,2,Tucumán,27000.0,10
2022,2,Tucumán,31000.0,1247
2022,2,Tucumán,36000.0,1
2022,2,Tucumán,50100.0,81869
2022,2,Tucumán,56000.0,1
2022,2,Tucumán,71000.0,1
2022,2,Tucumán,100100.0,58051
2022,2,Tucumán,165000.0,1
2022,2,Tucumán,203000.0,3
2022,2,Tucumán,320000.0,5598
2022,2,Tucumán,512000.0,1
2022,2,Tucumán,700000.0,1
2022,2,Tucumán,1024000.0,14
2022,3,Buenos Aires,0.256,125147
2022,3,Buenos Aires,0.375,18
2022,3,Buenos Aires,0.512,25815
2022,3,Buenos Aires,0.75,169
2022,3,Buenos Aires,1000.0,4611
2022,3,Buenos Aires,1200.0,17899
2022,3,Buenos Aires,2000.0,141
2022,3,Buenos Aires,2200.0,19520
2022,3,Buenos Aires,3200.0,43554
2022,3,Buenos Aires,4000.0,41735
2022,3,Buenos Aires,4500.0,13365
2022,3,Buenos Aires,5000.0,83
2022,3,Buenos Aires,6000.0,27327
2022,3,Buenos Aires,6400.0,75439
2022,3,Buenos Aires,6700.0,21
2022,3,Buenos Aires,7500.0,11286
2022,3,Buenos Aires,8000.0,53
2022,3,Buenos Aires,9000.0,63826
2022,3,Buenos Aires,10000.0,688
2022,3,Buenos Aires,10100.0,157372
2022,3,Buenos Aires,12000.0,10
2022,3,Buenos Aires,12300.0,21114
2022,3,Buenos Aires,14000.0,238
2022,3,Buenos Aires,15000.0,149
2022,3,Buenos Aires,16000.0,94414
2022,3,Buenos Aires,17000.0,231
2022,3,Buenos Aires,18000.0,2
2022,3,Buenos Aires,19000.0,1080
2022,3,Buenos Aires,20500.0,124540
2022,3,Buenos Aires,22000.0,2
2022,3,Buenos Aires,23000.0,1
2022,3,Buenos Aires,24000.0,20
2022,3,Buenos Aires,25000.0,106
2022,3,Buenos Aires,25100.0,42701
2022,3,Buenos Aires,31000.0,782651
2022,3,Buenos Aires,32000.0,1611
2022,3,Buenos Aires,34000.0,16
2022,3,Buenos Aires,36000.0,1373
2022,3,Buenos Aires,37000.0,30
2022,3,Buenos Aires,41000.0,5574
2022,3,Buenos Aires,45000.0,9
2022,3,Buenos Aires,49000.0,659
2022,3,Buenos Aires,50000.0,1
2022,3,Buenos Aires,50100.0,504344
2022,3,Buenos Aires,50250.0,1
2022,3,Buenos Aires,56000.0,255
2022,3,Buenos Aires,60000.0,59
2022,3,Buenos Aires,61000.0,75495
2022,3,Buenos Aires,62000.0,78
2022,3,Buenos Aires,66000.0,90
2022,3,Buenos Aires,71000.0,7238
2022,3,Buenos Aires,77000.0,1599
2022,3,Buenos Aires,81000.0,9092
2022,3,Buenos Aires,90000.0,16
2022,3,Buenos Aires,91000.0,3
2022,3,Buenos Aires,100100.0,865122
2022,3,Buenos Aires,109000.0,14
2022,3,Buenos Aires,122000.0,496
2022,3,Buenos Aires,126000.0,2
2022,3,Buenos Aires,155000.0,484778
2022,3,Buenos Aires,164000.0,1211
2022,3,Buenos Aires,203000.0,7739
2022,3,Buenos Aires,220000.0,1
2022,3,Buenos Aires,246000.0,938
2022,3,Buenos Aires,256000.0,258
2022,3,Buenos Aires,270000.0,15
2022,3,Buenos Aires,320000.0,1060257
2022,3,Buenos Aires,450000.0,965
2022,3,Buenos Aires,500000.0,5
2022,3,Buenos Aires,512000.0,149680
2022,3,Buenos Aires,520000.0,663
2022,3,Buenos Aires,640000.0,12163
2022,3,Buenos Aires,850000.0,563
2022,3,Buenos Aires,1024000.0,156691
2022,3,CABA,0.375,31
2022,3,CABA,0.512,451
2022,3,CABA,0.75,34
2022,3,CABA,1000.0,1307
2022,3,CABA,1200.0,4111
2022,3,CABA,2200.0,249
2022,3,CABA,3200.0,3971
2022,3,CABA,4000.0,11975
2022,3,CABA,4500.0,994
2022,3,CABA,6000.0,3547
2022,3,CABA,6400.0,9017
2022,3,CABA,7500.0,7
2022,3,CABA,9000.0,16864
2022,3,CABA,10000.0,3
2022,3,CABA,10100.0,34541
2022,3,CABA,12000.0,5
2022,3,CABA,12300.0,92
2022,3,CABA,16000.0,29730
2022,3,CABA,17000.0,5
2022,3,CABA,20500.0,7537
2022,3,CABA,22000.0,1
2022,3,CABA,25100.0,433
2022,3,CABA,31000.0,58579
2022,3,CABA,36000.0,24
2022,3,CABA,41000.0,238
2022,3,CABA,50100.0,66357
2022,3,CABA,56000.0,1
2022,3,CABA,61000.0,17314
2022,3,CABA,67000.0,1
2022,3,CABA,71000.0,3
2022,3,CABA,77000.0,1091
2022,3,CABA,81000.0,11
2022,3,CABA,100100.0,375600
2022,3,CABA,120000.0,1
2022,3,CABA,122000.0,30
2022,3,CABA,126000.0,3
2022,3,CABA,131000.0,1
2022,3,CABA,155000.0,147085
2022,3,CABA,164000.0,5
2022,3,CABA,203000.0,3301
2022,3,CABA,225000.0,1
2022,3,CABA,234000.0,1
2022,3,CABA,256000.0,1442
2022,3,CABA,300000.0,1
2022,3,CABA,320000.0,553467
2022,3,CABA,330000.0,2
2022,3,CABA,450000.0,3
2022,3,CABA,512000.0,86440
2022,3,CABA,640000.0,372
2022,3,CABA,768000.0,1
2022,3,CABA,850000.0,1
2022,3,CABA,1024000.0,68405
2022,3,Catamarca,0.256,70
2022,3,Catamarca,0.512,34
2022,3,Catamarca,0.75,37
2022,3,Catamarca,1200.0,176
2022,3,Catamarca,2200.0,115
2022,3,Catamarca,3200.0,1644
2022,3,Catamarca,4500.0,1
2022,3,Catamarca,6000.0,332
2022,3,Catamarca,6400.0,780
2022,3,Catamarca,10100.0,3424
2022,3,Catamarca,12300.0,31
2022,3,Catamarca,16000.0,1901
2022,3,Catamarca,20500.0,2272
2022,3,Catamarca,25000.0,914
2022,3,Catamarca,25100.0,47
2022,3,Catamarca,31000.0,861
2022,3,Catamarca,50100.0,35211
2022,3,Catamarca,100100.0,17716
2022,3,Catamarca,203000.0,42
2022,3,Catamarca,320000.0,8099
2022,3,Catamarca,512000.0,372
2022,3,Catamarca,640000.0,834
2022,3,Catamarca,1024000.0,20
2022,3,Chaco,0.256,3816
2022,3,Chaco,0.512,234
2022,3,Chaco,0.75,2
2022,3,Chaco,1200.0,416
2022,3,Chaco,2200.0,780
2022,3,Chaco,3200.0,2925
2022,3,Chaco,4000.0,167
2022,3,Chaco,4500.0,385
2022,3,Chaco,6000.0,5115
2022,3,Chaco,6400.0,4784
2022,3,Chaco,7500.0,106
2022,3,Chaco,9000.0,700
2022,3,Chaco,10000.0,1
2022,3,Chaco,10100.0,8237
2022,3,Chaco,12300.0,137
2022,3,Chaco,16000.0,3421
2022,3,Chaco,20500.0,1975
2022,3,Chaco,25100.0,3435
2022,3,Chaco,31000.0,2294
2022,3,Chaco,36000.0,19
2022,3,Chaco,50100.0,33117
2022,3,Chaco,100100.0,55941
2022,3,Chaco,122000.0,650
2022,3,Chaco,203000.0,1053
2022,3,Chaco,256000.0,222
2022,3,Chaco,320000.0,23172
2022,3,Chaco,512000.0,1610
2022,3,Chaco,640000.0,679
2022,3,Chaco,1024000.0,150
2022,3,Chubut,0.256,16640
2022,3,Chubut,0.375,8
2022,3,Chubut,0.512,69
2022,3,Chubut,0.75,34
2022,3,Chubut,1000.0,836
2022,3,Chubut,1200.0,247
2022,3,Chubut,2200.0,1870
2022,3,Chubut,3200.0,5642
2022,3,Chubut,4000.0,11441
2022,3,Chubut,4500.0,6185
2022,3,Chubut,6000.0,4369
2022,3,Chubut,6400.0,14321
2022,3,Chubut,7500.0,76
2022,3,Chubut,9000.0,13374
2022,3,Chubut,10000.0,21
2022,3,Chubut,10100.0,18414
2022,3,Chubut,12000.0,1
2022,3,Chubut,12300.0,5603
2022,3,Chubut,15000.0,56
2022,3,Chubut,16000.0,13739
2022,3,Chubut,17000.0,141
2022,3,Chubut,20500.0,3484
2022,3,Chubut,25000.0,8047
2022,3,Chubut,25100.0,5560
2022,3,Chubut,31000.0,7643
2022,3,Chubut,41000.0,29
2022,3,Chubut,49000.0,190
2022,3,Chubut,50100.0,31184
2022,3,Chubut,61000.0,2
2022,3,Chubut,100100.0,1255
2022,3,Chubut,203000.0,1
2022,3,Chubut,320000.0,158
2022,3,Chubut,512000.0,3
2022,3,Chubut,640000.0,31
2022,3,Córdoba,0.0,1
2022,3,Córdoba,0.256,14710
2022,3,Córdoba,0.375,2
2022,3,Córdoba,0.512,87
2022,3,Córdoba,0.75,10
2022,3,Córdoba,1000.0,83
2022,3,Córdoba,1200.0,7973
2022,3,Córdoba,2000.0,7
2022,3,Córdoba,2200.0,7589
2022,3,Córdoba,2500.0,18
2022,3,Córdoba,3200.0,25408
2022,3,Córdoba,3500.0,3
2022,3,Córdoba,4000.0,4897
2022,3,Córdoba,4500.0,10133
2022,3,Córdoba,6000.0,8411
2022,3,Córdoba,6400.0,53772
2022,3,Córdoba,6700.0,133
2022,3,Córdoba,7000.0,5
2022,3,Córdoba,7500.0,1818
2022,3,Córdoba,9000.0,10313
2022,3,Córdoba,10000.0,714
2022,3,Córdoba,10100.0,74948
2022,3,Córdoba,12000.0,88
2022,3,Córdoba,12300.0,7337
2022,3,Córdoba,14000.0,19
2022,3,Córdoba,15000.0,9
2022,3,Córdoba,16000.0,19975
2022,3,Córdoba,17000.0,134
2022,3,Córdoba,19000.0,58
2022,3,Córdoba,20500.0,19378
2022,3,Córdoba,21000.0,1
2022,3,Córdoba,25000.0,2
2022,3,Córdoba,25100.0,23046
2022,3,Córdoba,25110.0,311
2022,3,Córdoba,26000.0,13
2022,3,Córdoba,31000.0,6694
2022,3,Córdoba,36000.0,8
2022,3,Córdoba,41000.0,1368
2022,3,Córdoba,50100.0,242593
2022,3,Córdoba,51000.0,402
2022,3,Córdoba,52000.0,9
2022,3,Córdoba,61000.0,5952
2022,3,Córdoba,71000.0,11
2022,3,Córdoba,77000.0,495
2022,3,Córdoba,100100.0,295368
2022,3,Córdoba,122000.0,891
2022,3,Córdoba,145000.0,1
2022,3,Córdoba,155000.0,27
2022,3,Córdoba,203000.0,11502
2022,3,Córdoba,234000.0,1
2022,3,Córdoba,256000.0,1
2022,3,Córdoba,320000.0,198178
2022,3,Córdoba,512000.0,18929
2022,3,Córdoba,520000.0,21
2022,3,Córdoba,640000.0,5047
2022,3,Córdoba,768000.0,1
2022,3,Córdoba,900000.0,1
2022,3,Córdoba,1024000.0,3190
2022,3,Corrientes,0.256,6242
2022,3,Corrientes,0.512,10
2022,3,Corrientes,0.75,57
2022,3,Corrientes,1000.0,118
2022,3,Corrientes,1200.0,2572
2022,3,Corrientes,2200.0,1721
2022,3,Corrientes,3200.0,5092
2022,3,Corrientes,4000.0,480
2022,3,Corrientes,4500.0,1718
2022,3,Corrientes,6000.0,2751
2022,3,Corrientes,6400.0,6875
2022,3,Corrientes,9000.0,4890
2022,3,Corrientes,10100.0,11640
2022,3,Corrientes,12300.0,8
2022,3,Corrientes,16000.0,1673
2022,3,Corrientes,17000.0,3548
2022,3,Corrientes,20500.0,2451
2022,3,Corrientes,25100.0,1421
2022,3,Corrientes,31000.0,589
2022,3,Corrientes,41000.0,2834
2022,3,Corrientes,50100.0,31709
2022,3,Corrientes,100100.0,37081
2022,3,Corrientes,122000.0,1705
2022,3,Corrientes,203000.0,2442
2022,3,Corrientes,256000.0,360
2022,3,Corrientes,320000.0,25789
2022,3,Corrientes,512000.0,1851
2022,3,Corrientes,640000.0,1
2022,3,Corrientes,1024000.0,266
2022,3,Entre Ríos,0.256,13975
2022,3,Entre Ríos,0.375,1
2022,3,Entre Ríos,0.512,20
2022,3,Entre Ríos,0.75,86
2022,3,Entre Ríos,1000.0,113
2022,3,Entre Ríos,1200.0,4177
2022,3,Entre Ríos,2200.0,4821
2022,3,Entre Ríos,3200.0,6815
2022,3,Entre Ríos,4000.0,390
2022,3,Entre Ríos,4500.0,2334
2022,3,Entre Ríos,6000.0,5417
2022,3,Entre Ríos,6400.0,14797
2022,3,Entre Ríos,7500.0,358
2022,3,Entre Ríos,9000.0,2399
2022,3,Entre Ríos,10100.0,48690
2022,3,Entre Ríos,12300.0,1486
2022,3,Entre Ríos,16000.0,5069
2022,3,Entre Ríos,17000.0,1
2022,3,Entre Ríos,20500.0,9566
2022,3,Entre Ríos,25100.0,863
2022,3,Entre Ríos,31000.0,6383
2022,3,Entre Ríos,50100.0,40205
2022,3,Entre Ríos,100100.0,69813
2022,3,Entre Ríos,122000.0,780
2022,3,Entre Ríos,155000.0,1
2022,3,Entre Ríos,203000.0,2043
2022,3,Entre Ríos,256000.0,154
2022,3,Entre Ríos,320000.0,51544
2022,3,Entre Ríos,512000.0,3543
2022,3,Entre Ríos,1024000.0,708
2022,3,Formosa,0.256,302
2022,3,Formosa,0.375,1
2022,3,Formosa,0.512,49
2022,3,Formosa,0.75,35
2022,3,Formosa,1200.0,158
2022,3,Formosa,2200.0,1447
2022,3,Formosa,3200.0,10284
2022,3,Formosa,4500.0,3296
2022,3,Formosa,6000.0,2059
2022,3,Formosa,6400.0,5047
2022,3,Formosa,7500.0,108
2022,3,Formosa,9000.0,162
2022,3,Formosa,10100.0,10654
2022,3,Formosa,12300.0,40
2022,3,Formosa,16000.0,1172
2022,3,Formosa,20500.0,2964
2022,3,Formosa,25100.0,9
2022,3,Formosa,31000.0,268
2022,3,Formosa,36000.0,3
2022,3,Formosa,41000.0,13
2022,3,Formosa,50100.0,1361
2022,3,Formosa,100100.0,11492
2022,3,Formosa,320000.0,11104
2022,3,Formosa,512000.0,581
2022,3,Formosa,1024000.0,109
2022,3,Jujuy,0.256,1970
2022,3,Jujuy,0.512,26
2022,3,Jujuy,0.75,32
2022,3,Jujuy,1200.0,1268
2022,3,Jujuy,2200.0,1637
2022,3,Jujuy,3200.0,2959
2022,3,Jujuy,4500.0,2889
2022,3,Jujuy,6000.0,5128
2022,3,Jujuy,6400.0,2351
2022,3,Jujuy,7500.0,10
2022,3,Jujuy,9000.0,946
2022,3,Jujuy,10100.0,10327
2022,3,Jujuy,12300.0,23495
2022,3,Jujuy,16000.0,362
2022,3,Jujuy,19000.0,4
2022,3,Jujuy,20500.0,4687
2022,3,Jujuy,25100.0,8
2022,3,Jujuy,31000.0,268
2022,3,Jujuy,45000.0,1
2022,3,Jujuy,50100.0,45106
2022,3,Jujuy,77000.0,1
2022,3,Jujuy,100100.0,9395
2022,3,Jujuy,203000.0,1
2022,3,Jujuy,320000.0,4381
2022,3,Jujuy,512000.0,281
2022,3,Jujuy,520000.0,200
2022,3,Jujuy,640000.0,299
2022,3,Jujuy,1024000.0,19
2022,3,La Pampa,0.256,1599
2022,3,La Pampa,0.375,3
2022,3,La Pampa,0.512,6
2022,3,La Pampa,0.75,62
2022,3,La Pampa,1000.0,143
2022,3,La Pampa,1200.0,1276
2022,3,La Pampa,2000.0,185
2022,3,La Pampa,2200.0,2312
2022,3,La Pampa,3200.0,6114
2022,3,La Pampa,4000.0,2327
2022,3,La Pampa,4500.0,2454
2022,3,La Pampa,6000.0,2198
2022,3,La Pampa,6400.0,29499
2022,3,La Pampa,7500.0,516
2022,3,La Pampa,9000.0,1562
2022,3,La Pampa,10100.0,15195
2022,3,La Pampa,12300.0,1
2022,3,La Pampa,16000.0,5102
2022,3,La Pampa,20500.0,10118
2022,3,La Pampa,25100.0,1543
2022,3,La Pampa,31000.0,3792
2022,3,La Pampa,36000.0,1
2022,3,La Pampa,41000.0,2900
2022,3,La Pampa,50100.0,23478
2022,3,La Pampa,61000.0,1939
2022,3,La Pampa,77000.0,3
2022,3,La Pampa,81000.0,95
2022,3,La Pampa,100100.0,5863
2022,3,La Pampa,122000.0,1290
2022,3,La Pampa,203000.0,8
2022,3,La Pampa,320000.0,474
2022,3,La Pampa,512000.0,129
2022,3,La Pampa,1024000.0,8
2022,3,La Rioja,0.512,9
2022,3,La Rioja,0.75,9
2022,3,La Rioja,1200.0,407
2022,3,La Rioja,2200.0,8
2022,3,La Rioja,3200.0,404
2022,3,La Rioja,4500.0,2
2022,3,La Rioja,6000.0,180
2022,3,La Rioja,6400.0,742
2022,3,La Rioja,9000.0,85
2022,3,La Rioja,10100.0,1481
2022,3,La Rioja,12000.0,22
2022,3,La Rioja,12300.0,15442
2022,3,La Rioja,16000.0,287
2022,3,La Rioja,20500.0,9019
2022,3,La Rioja,25000.0,209
2022,3,La Rioja,31000.0,4503
2022,3,La Rioja,50100.0,36934
2022,3,La Rioja,100100.0,11474
2022,3,La Rioja,203000.0,137
2022,3,La Rioja,320000.0,5936
2022,3,La Rioja,512000.0,469
2022,3,La Rioja,1024000.0,23
2022,3,Mendoza,0.256,5566
2022,3,Mendoza,0.375,2
2022,3,Mendoza,0.512,86
2022,3,Mendoza,0.75,16
2022,3,Mendoza,1000.0,737
2022,3,Mendoza,1200.0,2208
2022,3,Mendoza,2000.0,1348
2022,3,Mendoza,2200.0,3081
2022,3,Mendoza,3200.0,4179
2022,3,Mendoza,4000.0,10699
2022,3,Mendoza,4500.0,1584
2022,3,Mendoza,6000.0,1108
2022,3,Mendoza,6400.0,13894
2022,3,Mendoza,7500.0,13
2022,3,Mendoza,9000.0,10780
2022,3,Mendoza,10000.0,1251
2022,3,Mendoza,10100.0,8856
2022,3,Mendoza,12300.0,4467
2022,3,Mendoza,16000.0,19102
2022,3,Mendoza,20500.0,6480
2022,3,Mendoza,25000.0,626
2022,3,Mendoza,25100.0,155
2022,3,Mendoza,31000.0,53012
2022,3,Mendoza,37000.0,2
2022,3,Mendoza,41000.0,4
2022,3,Mendoza,46000.0,1
2022,3,Mendoza,50100.0,111499
2022,3,Mendoza,61000.0,1
2022,3,Mendoza,71000.0,1
2022,3,Mendoza,91000.0,2
2022,3,Mendoza,100100.0,28343
2022,3,Mendoza,122000.0,1
2022,3,Mendoza,203000.0,447
2022,3,Mendoza,320000.0,10984
2022,3,Mendoza,512000.0,642
2022,3,Mendoza,640000.0,1387
2022,3,Mendoza,1024000.0,33
2022,3,Misiones,0.256,8526
2022,3,Misiones,0.512,47
2022,3,Misiones,0.75,4
2022,3,Misiones,1200.0,3173
2022,3,Misiones,2200.0,11019
2022,3,Misiones,3200.0,3874
2022,3,Misiones,4000.0,4
2022,3,Misiones,4500.0,1705
2022,3,Misiones,6000.0,3170
2022,3,Misiones,6400.0,7110
2022,3,Misiones,7500.0,7855
2022,3,Misiones,9000.0,29
2022,3,Misiones,10100.0,18485
2022,3,Misiones,12000.0,1
2022,3,Misiones,12300.0,116
2022,3,Misiones,16000.0,1227
2022,3,Misiones,20500.0,8468
2022,3,Misiones,25100.0,8
2022,3,Misiones,31000.0,3649
2022,3,Misiones,41000.0,71
2022,3,Misiones,46000.0,28
2022,3,Misiones,50100.0,37533
2022,3,Misiones,61000.0,19
2022,3,Misiones,100100.0,51195
2022,3,Misiones,122000.0,502
2022,3,Misiones,155000.0,1027
2022,3,Misiones,203000.0,5008
2022,3,Misiones,256000.0,190
2022,3,Misiones,320000.0,25109
2022,3,Misiones,380000.0,5
2022,3,Misiones,512000.0,1418
2022,3,Misiones,640000.0,1752
2022,3,Misiones,1024000.0,229
2022,3,Neuquén,0.256,20168
2022,3,Neuquén,0.375,1
2022,3,Neuquén,0.512,62
2022,3,Neuquén,0.75,73
2022,3,Neuquén,1000.0,458
2022,3,Neuquén,1200.0,539
2022,3,Neuquén,2200.0,1626
2022,3,Neuquén,3200.0,5303
2022,3,Neuquén,4000.0,10737
2022,3,Neuquén,4500.0,1438
2022,3,Neuquén,6000.0,7821
2022,3,Neuquén,6400.0,8457
2022,3,Neuquén,7500.0,246
2022,3,Neuquén,9000.0,6119
2022,3,Neuquén,10100.0,7117
2022,3,Neuquén,12300.0,3775
2022,3,Neuquén,15000.0,1
2022,3,Neuquén,16000.0,5148
2022,3,Neuquén,20500.0,1567
2022,3,Neuquén,25100.0,259
2022,3,Neuquén,31000.0,14327
2022,3,Neuquén,41000.0,66
2022,3,Neuquén,50100.0,8573
2022,3,Neuquén,61000.0,7
2022,3,Neuquén,91000.0,1
2022,3,Neuquén,100100.0,30680
2022,3,Neuquén,155000.0,4
2022,3,Neuquén,256000.0,1
2022,3,Neuquén,320000.0,26468
2022,3,Neuquén,450000.0,1
2022,3,Neuquén,512000.0,2734
2022,3,Neuquén,1024000.0,469
2022,3,Río Negro,0.256,15576
2022,3,Río Negro,0.375,1
2022,3,Río Negro,0.512,36
2022,3,Río Negro,0.75,75
2022,3,Río Negro,1000.0,501
2022,3,Río Negro,1200.0,534
2022,3,Río Negro,2200.0,677
2022,3,Río Negro,3200.0,5428
2022,3,Río Negro,4000.0,7796
2022,3,Río Negro,4500.0,727
2022,3,Río Negro,6000.0,2135
2022,3,Río Negro,6400.0,8737
2022,3,Río Negro,9000.0,11085
2022,3,Río Negro,10000.0,1
2022,3,Río Negro,10100.0,6555
2022,3,Río Negro,12000.0,18
2022,3,Río Negro,12300.0,1640
2022,3,Río Negro,16000.0,9894
2022,3,Río Negro,19000.0,3
2022,3,Río Negro,20500.0,5636
2022,3,Río Negro,25100.0,7618
2022,3,Río Negro,31000.0,16244
2022,3,Río Negro,36000.0,2
2022,3,Río Negro,41000.0,33
2022,3,Río Negro,50100.0,16821
2022,3,Río Negro,61000.0,259
2022,3,Río Negro,81000.0,268
2022,3,Río Negro,91000.0,10057
2022,3,Río Negro,100100.0,22385
2022,3,Río Negro,122000.0,233
2022,3,Río Negro,125000.0,34
2022,3,Río Negro,155000.0,33
2022,3,Río Negro,203000.0,26
2022,3,Río Negro,256000.0,306
2022,3,Río Negro,320000.0,17629
2022,3,Río Negro,512000.0,971
2022,3,Río Negro,540000.0,40
2022,3,Río Negro,945000.0,110
2022,3,Río Negro,1024000.0,228
2022,3,Salta,0.256,6646
2022,3,Salta,0.512,41
2022,3,Salta,0.75,73
2022,3,Salta,1000.0,1
2022,3,Salta,1200.0,925
2022,3,Salta,2200.0,1538
2022,3,Salta,3200.0,5731
2022,3,Salta,4000.0,8
2022,3,Salta,4500.0,8365
2022,3,Salta,6000.0,4873
2022,3,Salta,6400.0,6837
2022,3,Salta,7500.0,330
2022,3,Salta,9000.0,6869
2022,3,Salta,10100.0,57331
2022,3,Salta,12300.0,88
2022,3,Salta,16000.0,1392
2022,3,Salta,19000.0,4
2022,3,Salta,20500.0,1707
2022,3,Salta,25100.0,2
2022,3,Salta,28000.0,1
2022,3,Salta,31000.0,75
