anio,trimestre,provincia_id,velocidad,accesos,velocidad_id
2019,4,PR21,473000.0,1,VEL7
2019,4,PR21,512000.0,31,VEL7
2019,4,PR21,520000.0,12,VEL7
2019,4,PR21,768000.0,1,VEL7
2019,4,PR22,0.256,5017,VEL1
2019,4,PR22,0.512,39,VEL2
2019,4,PR22,0.75,94,VEL2
2019,4,PR22,1000.0,908,VEL7
2019,4,PR22,1200.0,1731,VEL7
2019,4,PR22,2000.0,307,VEL7
2019,4,PR22,2200.0,1050,VEL7
2019,4,PR22,3200.0,13101,VEL7
2019,4,PR22,4500.0,693,VEL7
2019,4,PR22,6000.0,4,VEL7
2019,4,PR22,6400.0,18025,VEL7
2019,4,PR22,7500.0,852,VEL7
2019,4,PR22,10100.0,55457,VEL7
2019,4,PR22,12300.0,1224,VEL7
2019,4,PR22,16000.0,890,VEL7
2019,4,PR22,20500.0,1642,VEL7
2019,4,PR22,31000.0,105,VEL7
2019,4,PR22,41000.0,12,VEL7
2019,4,PR22,50100.0,1184,VEL7
2019,4,PR22,100100.0,1252,VEL7
2019,4,PR22,512000.0,1,VEL7
2019,4,PR23,0.256,7789,VEL1
2019,4,PR23,0.512,6,VEL2
2019,4,PR23,0.75,5,VEL2
2019,4,PR23,1200.0,105,VEL7
2019,4,PR23,3200.0,757,VEL7
2019,4,PR23,4000.0,1,VEL7
2019,4,PR23,4500.0,2704,VEL7
2019,4,PR23,6000.0,204,VEL7
2019,4,PR23,6400.0,19822,VEL7
2019,4,PR23,9000.0,3771,VEL7
2019,4,PR23,10000.0,15,VEL7
2019,4,PR23,10100.0,1264,VEL7
2019,4,PR23,12300.0,1578,VEL7
2019,4,PR23,16000.0,159,VEL7
2019,4,PR23,19000.0,56,VEL7
2019,4,PR23,20500.0,55,VEL7
2019,4,PR23,25100.0,115,VEL7
2019,4,PR23,31000.0,24,VEL7
2019,4,PR23,50100.0,1962,VEL7
2019,4,PR24,0.512,19,VEL2
2019,4,PR24,0.75,36,VEL2
2019,4,PR24,1200.0,4002,VEL7
2019,4,PR24,2200.0,388,VEL7
2019,4,PR24,3200.0,11771,VEL7
2019,4,PR24,4000.0,2890,VEL7
2019,4,PR24,4500.0,10,VEL7
2019,4,PR24,6000.0,14,VEL7
2019,4,PR24,6400.0,35469,VEL7
2019,4,PR24,7500.0,4,VEL7
2019,4,PR24,9000.0,3,VEL7
2019,4,PR24,10100.0,52010,VEL7
2019,4,PR24,12000.0,2,VEL7
2019,4,PR24,12300.0,181,VEL7
2019,4,PR24,16000.0,3076,VEL7
2019,4,PR24,17000.0,1,VEL7
2019,4,PR24,20500.0,25656,VEL7
2019,4,PR24,31000.0,6405,VEL7
2019,4,PR24,50100.0,29514,VEL7
2019,4,PR24,86000.0,1,VEL7
2019,4,PR24,100100.0,26273,VEL7
2019,4,PR24,320000.0,831,VEL7
2019,4,PR24,512000.0,88,VEL7
2020,1,PR01,0.256,28935,VEL1
2020,1,PR01,0.375,17,VEL1
2020,1,PR01,0.512,37589,VEL2
2020,1,PR01,0.75,609,VEL2
2020,1,PR01,1000.0,27537,VEL7
2020,1,PR01,1200.0,33467,VEL7
2020,1,PR01,2000.0,60,VEL7
2020,1,PR01,2200.0,22621,VEL7
2020,1,PR01,3200.0,87388,VEL7
2020,1,PR01,4000.0,52219,VEL7
2020,1,PR01,4500.0,18799,VEL7
2020,1,PR01,6000.0,36030,VEL7
2020,1,PR01,6400.0,880715,VEL7
2020,1,PR01,7500.0,2345,VEL7
2020,1,PR01,9000.0,17585,VEL7
2020,1,PR01,10000.0,493,VEL7
2020,1,PR01,10100.0,215998,VEL7
2020,1,PR01,12000.0,4,VEL7
2020,1,PR01,12300.0,57488,VEL7
2020,1,PR01,14000.0,2,VEL7
2020,1,PR01,15000.0,24,VEL7
2020,1,PR01,16000.0,16699,VEL7
2020,1,PR01,17000.0,109,VEL7
2020,1,PR01,19000.0,71327,VEL7
2020,1,PR01,20500.0,102324,VEL7
2020,1,PR01,22000.0,1,VEL7
2020,1,PR01,23000.0,1,VEL7
2020,1,PR01,25000.0,29,VEL7
2020,1,PR01,25100.0,188851,VEL7
2020,1,PR01,30000.0,917,VEL7
2020,1,PR01,31000.0,16015,VEL7
2020,1,PR01,36000.0,1,VEL7
2020,1,PR01,41000.0,671,VEL7
2020,1,PR01,50000.0,1,VEL7
2020,1,PR01,50100.0,955468,VEL7
2020,1,PR01,61000.0,25,VEL7
2020,1,PR01,71000.0,3,VEL7
2020,1,PR01,81000.0,3,VEL7
2020,1,PR01,100100.0,771040,VEL7
2020,1,PR01,122000.0,6,VEL7
2020,1,PR01,155000.0,14,VEL7
2020,1,PR01,164000.0,1,VEL7
2020,1,PR01,203000.0,91,VEL7
2020,1,PR01,256000.0,1,VEL7
2020,1,PR01,320000.0,72643,VEL7
2020,1,PR01,384000.0,380,VEL7
2020,1,PR01,450000.0,1,VEL7
2020,1,PR01,512000.0,563,VEL7
2020,1,PR01,1024000.0,1637,VEL7
2020,1,PR02,0.375,30,VEL1
2020,1,PR02,0.512,75,VEL2
2020,1,PR02,0.75,159,VEL2
2020,1,PR02,1000.0,15,VEL7
2020,1,PR02,1200.0,6136,VEL7
2020,1,PR02,2200.0,412,VEL7
2020,1,PR02,3200.0,9428,VEL7
2020,1,PR02,4000.0,70,VEL7
2020,1,PR02,4500.0,1539,VEL7
2020,1,PR02,6000.0,1992,VEL7
2020,1,PR02,6400.0,150371,VEL7
2020,1,PR02,7500.0,13,VEL7
2020,1,PR02,9000.0,21,VEL7
2020,1,PR02,10000.0,3,VEL7
2020,1,PR02,10100.0,102217,VEL7
2020,1,PR02,12000.0,5,VEL7
2020,1,PR02,12300.0,14392,VEL7
2020,1,PR02,16000.0,4223,VEL7
2020,1,PR02,17000.0,5,VEL7
2020,1,PR02,19000.0,53035,VEL7
2020,1,PR02,20500.0,18005,VEL7
2020,1,PR02,22000.0,1,VEL7
2020,1,PR02,25100.0,72493,VEL7
2020,1,PR02,31000.0,13411,VEL7
2020,1,PR02,35000.0,1,VEL7
2020,1,PR02,36000.0,9,VEL7
2020,1,PR02,41000.0,120,VEL7
2020,1,PR02,46000.0,1,VEL7
2020,1,PR02,50100.0,546547,VEL7
2020,1,PR02,56000.0,1,VEL7
2020,1,PR02,61000.0,16,VEL7
2020,1,PR02,67000.0,1,VEL7
2020,1,PR02,71000.0,3,VEL7
2020,1,PR02,81000.0,7,VEL7
2020,1,PR02,100100.0,304359,VEL7
2020,1,PR02,120000.0,1,VEL7
2020,1,PR02,122000.0,5,VEL7
2020,1,PR02,126000.0,3,VEL7
2020,1,PR02,155000.0,6335,VEL7
2020,1,PR02,164000.0,5,VEL7
2020,1,PR02,203000.0,2587,VEL7
2020,1,PR02,225000.0,1,VEL7
2020,1,PR02,234000.0,1,VEL7
2020,1,PR02,256000.0,1399,VEL7
2020,1,PR02,300000.0,1,VEL7
2020,1,PR02,320000.0,43373,VEL7
2020,1,PR02,330000.0,2,VEL7
2020,1,PR02,450000.0,2,VEL7
2020,1,PR02,512000.0,155,VEL7
2020,1,PR02,768000.0,1,VEL7
2020,1,PR02,850000.0,1,VEL7
2020,1,PR02,1024000.0,1066,VEL7
2020,1,PR03,0.256,2151,VEL1
2020,1,PR03,0.512,34,VEL2
2020,1,PR03,0.75,29,VEL2
2020,1,PR03,1200.0,782,VEL7
2020,1,PR03,2200.0,263,VEL7
2020,1,PR03,3200.0,2451,VEL7
2020,1,PR03,6400.0,5342,VEL7
2020,1,PR03,10000.0,46,VEL7
2020,1,PR03,10100.0,7497,VEL7
2020,1,PR03,12300.0,2017,VEL7
2020,1,PR03,16000.0,686,VEL7
2020,1,PR03,20500.0,6855,VEL7
2020,1,PR03,25000.0,208,VEL7
2020,1,PR03,31000.0,200,VEL7
2020,1,PR03,50100.0,6796,VEL7
2020,1,PR03,100100.0,3119,VEL7
2020,1,PR03,320000.0,365,VEL7
2020,1,PR03,512000.0,19,VEL7
2020,1,PR04,0.256,6917,VEL1
2020,1,PR04,0.5,111,VEL1
2020,1,PR04,0.512,69,VEL2
2020,1,PR04,0.625,225,VEL2
2020,1,PR04,0.75,14,VEL2
2020,1,PR04,1200.0,2634,VEL7
2020,1,PR04,1500.0,25,VEL7
2020,1,PR04,2200.0,688,VEL7
2020,1,PR04,3200.0,6033,VEL7
2020,1,PR04,4000.0,1184,VEL7
2020,1,PR04,4500.0,374,VEL7
2020,1,PR04,6000.0,429,VEL7
2020,1,PR04,6400.0,12741,VEL7
2020,1,PR04,7500.0,527,VEL7
2020,1,PR04,9000.0,288,VEL7
2020,1,PR04,10000.0,1,VEL7
2020,1,PR04,10100.0,19160,VEL7
2020,1,PR04,12300.0,20277,VEL7
2020,1,PR04,16000.0,2064,VEL7
2020,1,PR04,19000.0,1090,VEL7
2020,1,PR04,20500.0,6420,VEL7
2020,1,PR04,25100.0,3036,VEL7
2020,1,PR04,31000.0,7380,VEL7
2020,1,PR04,46000.0,501,VEL7
2020,1,PR04,50100.0,21733,VEL7
2020,1,PR04,100100.0,5435,VEL7
2020,1,PR04,320000.0,860,VEL7
2020,1,PR04,512000.0,10,VEL7
2020,1,PR05,0.256,4500,VEL1
2020,1,PR05,0.375,8,VEL1
2020,1,PR05,0.512,66,VEL2
2020,1,PR05,0.75,84,VEL2
2020,1,PR05,1000.0,4,VEL7
2020,1,PR05,1200.0,931,VEL7
2020,1,PR05,2200.0,5749,VEL7
2020,1,PR05,3200.0,4603,VEL7
2020,1,PR05,4000.0,73,VEL7
2020,1,PR05,4500.0,1107,VEL7
2020,1,PR05,6000.0,328,VEL7
2020,1,PR05,6400.0,56900,VEL7
2020,1,PR05,9000.0,189,VEL7
2020,1,PR05,10000.0,2995,VEL7
2020,1,PR05,10100.0,9773,VEL7
2020,1,PR05,12300.0,6859,VEL7
2020,1,PR05,16000.0,896,VEL7
2020,1,PR05,20500.0,1,VEL7
2020,1,PR05,25100.0,1240,VEL7
2020,1,PR05,50100.0,613,VEL7
2020,1,PR05,100100.0,1,VEL7
2020,1,PR06,0.256,9802,VEL1
2020,1,PR06,0.375,2,VEL1
2020,1,PR06,0.512,81,VEL2
2020,1,PR06,0.75,59,VEL2
2020,1,PR06,1200.0,18717,VEL7
2020,1,PR06,2200.0,13407,VEL7
2020,1,PR06,2500.0,27,VEL7
2020,1,PR06,3200.0,56128,VEL7
2020,1,PR06,4000.0,5244,VEL7
2020,1,PR06,4500.0,12410,VEL7
2020,1,PR06,6000.0,10739,VEL7
2020,1,PR06,6400.0,104527,VEL7
2020,1,PR06,6700.0,1158,VEL7
2020,1,PR06,7500.0,4121,VEL7
2020,1,PR06,9000.0,3655,VEL7
2020,1,PR06,10000.0,1827,VEL7
2020,1,PR06,10100.0,110585,VEL7
2020,1,PR06,11000.0,1,VEL7
2020,1,PR06,12000.0,1,VEL7
2020,1,PR06,12300.0,19893,VEL7
2020,1,PR06,15000.0,7,VEL7
2020,1,PR06,16000.0,17324,VEL7
2020,1,PR06,17000.0,17,VEL7
2020,1,PR06,19000.0,17223,VEL7
2020,1,PR06,20500.0,41361,VEL7
2020,1,PR06,25000.0,2,VEL7
2020,1,PR06,25100.0,54456,VEL7
2020,1,PR06,31000.0,11283,VEL7
2020,1,PR06,36000.0,2,VEL7
2020,1,PR06,41000.0,52,VEL7
2020,1,PR06,50100.0,251976,VEL7
2020,1,PR06,61000.0,7,VEL7
2020,1,PR06,71000.0,2,VEL7
2020,1,PR06,77000.0,1,VEL7
2020,1,PR06,100100.0,40343,VEL7
2020,1,PR06,145000.0,1,VEL7
2020,1,PR06,155000.0,16,VEL7
2020,1,PR06,203000.0,22,VEL7
2020,1,PR06,234000.0,1,VEL7
2020,1,PR06,320000.0,3998,VEL7
2020,1,PR06,512000.0,443,VEL7
2020,1,PR06,768000.0,1,VEL7
2020,1,PR06,900000.0,1,VEL7
2020,1,PR06,1024000.0,1,VEL7
2020,1,PR07,0.256,4780,VEL1
2020,1,PR07,0.512,10,VEL2
2020,1,PR07,0.75,62,VEL2
2020,1,PR07,1200.0,6222,VEL7
2020,1,PR07,2200.0,710,VEL7
2020,1,PR07,3200.0,9778,VEL7
2020,1,PR07,4500.0,968,VEL7
2020,1,PR07,6000.0,1384,VEL7
2020,1,PR07,6400.0,14944,VEL7
2020,1,PR07,9000.0,515,VEL7
2020,1,PR07,10100.0,20867,VEL7
2020,1,PR07,12300.0,18545,VEL7
2020,1,PR07,16000.0,2024,VEL7
2020,1,PR07,19000.0,993,VEL7
2020,1,PR07,20500.0,5117,VEL7
2020,1,PR07,25100.0,2286,VEL7
2020,1,PR07,31000.0,5065,VEL7
2020,1,PR07,46000.0,641,VEL7
2020,1,PR07,50100.0,14373,VEL7
2020,1,PR07,100100.0,3890,VEL7
2020,1,PR07,320000.0,563,VEL7
2020,1,PR08,0.256,13762,VEL1
2020,1,PR08,0.375,1,VEL1
2020,1,PR08,0.512,18,VEL2
2020,1,PR08,0.75,111,VEL2
2020,1,PR08,1200.0,8133,VEL7
2020,1,PR08,2200.0,4176,VEL7
2020,1,PR08,3200.0,18492,VEL7
2020,1,PR08,4000.0,2188,VEL7
2020,1,PR08,4500.0,1381,VEL7
2020,1,PR08,6000.0,2806,VEL7
2020,1,PR08,6400.0,39185,VEL7
2020,1,PR08,7500.0,2163,VEL7
2020,1,PR08,9000.0,844,VEL7
2020,1,PR08,10100.0,44125,VEL7
2020,1,PR08,12300.0,29321,VEL7
2020,1,PR08,16000.0,4589,VEL7
2020,1,PR08,19000.0,2887,VEL7
2020,1,PR08,20500.0,4328,VEL7
2020,1,PR08,25100.0,4842,VEL7
2020,1,PR08,31000.0,7146,VEL7
2020,1,PR08,46000.0,389,VEL7
2020,1,PR08,50100.0,32630,VEL7
2020,1,PR08,100100.0,6264,VEL7
2020,1,PR08,126000.0,1,VEL7
2020,1,PR08,155000.0,1,VEL7
2020,1,PR08,320000.0,509,VEL7
2020,1,PR09,0.256,100,VEL1
2020,1,PR09,0.512,1110,VEL2
2020,1,PR09,0.75,17,VEL2
2020,1,PR09,1000.0,191,VEL7
2020,1,PR09,1200.0,1965,VEL7
2020,1,PR09,2200.0,1469,VEL7
2020,1,PR09,3200.0,10171,VEL7
2020,1,PR09,4000.0,22,VEL7
2020,1,PR09,4500.0,2977,VEL7
2020,1,PR09,6000.0,1360,VEL7
2020,1,PR09,6400.0,5948,VEL7
2020,1,PR09,7500.0,2,VEL7
2020,1,PR09,10100.0,6498,VEL7
2020,1,PR09,12300.0,221,VEL7
2020,1,PR09,16000.0,596,VEL7
2020,1,PR09,19000.0,823,VEL7
2020,1,PR09,20500.0,4924,VEL7
2020,1,PR09,25100.0,571,VEL7
2020,1,PR09,31000.0,393,VEL7
2020,1,PR09,50100.0,5542,VEL7
2020,1,PR09,100100.0,1358,VEL7
2020,1,PR09,320000.0,18,VEL7
2020,1,PR10,0.256,16545,VEL1
2020,1,PR10,0.512,27,VEL2
2020,1,PR10,0.75,28,VEL2
2020,1,PR10,1200.0,7146,VEL7
2020,1,PR10,2200.0,5604,VEL7
2020,1,PR10,3200.0,7914,VEL7
2020,1,PR10,4500.0,2396,VEL7
2020,1,PR10,6000.0,809,VEL7
2020,1,PR10,6400.0,9433,VEL7
2020,1,PR10,10100.0,9979,VEL7
2020,1,PR10,12300.0,22759,VEL7
2020,1,PR10,16000.0,703,VEL7
2020,1,PR10,19000.0,4,VEL7
2020,1,PR10,20500.0,3227,VEL7
2020,1,PR10,25100.0,8,VEL7
2020,1,PR10,31000.0,158,VEL7
2020,1,PR10,45000.0,1,VEL7
2020,1,PR10,50100.0,4315,VEL7
2020,1,PR10,68000.0,1,VEL7
2020,1,PR10,100100.0,2987,VEL7
2020,1,PR10,155000.0,1,VEL7
2020,1,PR10,320000.0,26,VEL7
2020,1,PR10,512000.0,18,VEL7
2020,1,PR11,0.256,1618,VEL1
2020,1,PR11,0.375,1,VEL1
2020,1,PR11,0.512,236,VEL2
2020,1,PR11,0.75,56,VEL2
2020,1,PR11,1000.0,313,VEL7
2020,1,PR11,1200.0,2897,VEL7
2020,1,PR11,2200.0,5978,VEL7
2020,1,PR11,3200.0,9074,VEL7
2020,1,PR11,4500.0,3508,VEL7
2020,1,PR11,6000.0,1401,VEL7
2020,1,PR11,6400.0,50380,VEL7
2020,1,PR11,7500.0,6,VEL7
2020,1,PR11,9000.0,1,VEL7
2020,1,PR11,10100.0,7192,VEL7
2020,1,PR11,12300.0,66,VEL7
2020,1,PR11,16000.0,2211,VEL7
2020,1,PR11,19000.0,4,VEL7
2020,1,PR11,20500.0,748,VEL7
2020,1,PR11,25100.0,350,VEL7
2020,1,PR11,31000.0,992,VEL7
2020,1,PR11,36000.0,1,VEL7
2020,1,PR11,50100.0,2030,VEL7
2020,1,PR11,55000.0,2,VEL7
2020,1,PR11,61000.0,1,VEL7
2020,1,PR11,81000.0,1,VEL7
2020,1,PR11,85000.0,2,VEL7
2020,1,PR11,95000.0,1,VEL7
2020,1,PR11,100100.0,2,VEL7
2020,1,PR11,122000.0,5,VEL7
2020,1,PR11,126000.0,2,VEL7
2020,1,PR11,150000.0,2,VEL7
2020,1,PR11,155000.0,64,VEL7
2020,1,PR12,0.512,9,VEL2
2020,1,PR12,0.75,12,VEL2
2020,1,PR12,1200.0,641,VEL7
2020,1,PR12,3200.0,1280,VEL7
2020,1,PR12,4000.0,31589,VEL7
2020,1,PR12,6400.0,3700,VEL7
2020,1,PR12,10100.0,5158,VEL7
2020,1,PR12,16000.0,4150,VEL7
2020,1,PR12,20500.0,490,VEL7
2020,1,PR12,31000.0,22,VEL7
2020,1,PR12,50100.0,120,VEL7
2020,1,PR12,100100.0,1174,VEL7
2020,1,PR13,0.375,1,VEL1
2020,1,PR13,0.512,20,VEL2
2020,1,PR13,0.75,37,VEL2
2020,1,PR13,1000.0,9,VEL7
2020,1,PR13,1200.0,1696,VEL7
2020,1,PR13,2200.0,2071,VEL7
2020,1,PR13,3200.0,5113,VEL7
2020,1,PR13,4000.0,14,VEL7
2020,1,PR13,4500.0,335,VEL7
2020,1,PR13,6000.0,3,VEL7
2020,1,PR13,6400.0,131209,VEL7
2020,1,PR13,9000.0,876,VEL7
2020,1,PR13,10000.0,10897,VEL7
2020,1,PR13,10100.0,512,VEL7
2020,1,PR13,12300.0,13624,VEL7
2020,1,PR13,16000.0,1078,VEL7
2020,1,PR13,20500.0,2787,VEL7
2020,1,PR13,25000.0,479,VEL7
2020,1,PR13,25100.0,5,VEL7
2020,1,PR13,31000.0,2386,VEL7
2020,1,PR13,50100.0,2978,VEL7
2020,1,PR13,77000.0,75,VEL7
2020,1,PR13,100100.0,655,VEL7
2020,1,PR13,320000.0,75,VEL7
2020,1,PR13,512000.0,25,VEL7
2020,1,PR14,0.256,10885,VEL1
2020,1,PR14,0.512,47,VEL2
2020,1,PR14,0.75,24,VEL2
2020,1,PR14,1200.0,3342,VEL7
2020,1,PR14,2200.0,470,VEL7
2020,1,PR14,3200.0,14080,VEL7
2020,1,PR14,4500.0,449,VEL7
2020,1,PR14,6000.0,1509,VEL7
2020,1,PR14,6400.0,17296,VEL7
2020,1,PR14,7500.0,1,VEL7
2020,1,PR14,9000.0,5,VEL7
2020,1,PR14,10100.0,21265,VEL7
2020,1,PR14,12300.0,17707,VEL7
2020,1,PR14,16000.0,2368,VEL7
2020,1,PR14,19000.0,1134,VEL7
2020,1,PR14,20500.0,5224,VEL7
2020,1,PR14,25100.0,2949,VEL7
2020,1,PR14,31000.0,8632,VEL7
2020,1,PR14,46000.0,124,VEL7
2020,1,PR14,50100.0,21426,VEL7
2020,1,PR14,100100.0,4318,VEL7
2020,1,PR14,320000.0,445,VEL7
2020,1,PR15,0.512,45,VEL2
2020,1,PR15,0.75,173,VEL2
2020,1,PR15,1000.0,1,VEL7
2020,1,PR15,1200.0,806,VEL7
2020,1,PR15,2200.0,2832,VEL7
2020,1,PR15,3200.0,9236,VEL7
2020,1,PR15,4000.0,6938,VEL7
2020,1,PR15,4500.0,222,VEL7
2020,1,PR15,6000.0,8529,VEL7
2020,1,PR15,6400.0,31915,VEL7
2020,1,PR15,7500.0,181,VEL7
2020,1,PR15,9000.0,2899,VEL7
2020,1,PR15,10100.0,2177,VEL7
2020,1,PR15,12300.0,3356,VEL7
2020,1,PR15,16000.0,141,VEL7
2020,1,PR15,19000.0,3237,VEL7
2020,1,PR15,20500.0,389,VEL7
2020,1,PR15,25100.0,5229,VEL7
2020,1,PR15,31000.0,178,VEL7
2020,1,PR15,50100.0,35321,VEL7
2020,1,PR15,100100.0,7397,VEL7
2020,1,PR15,320000.0,1012,VEL7
2020,1,PR16,0.256,17719,VEL1
2020,1,PR16,0.512,47,VEL2
2020,1,PR16,0.75,67,VEL2
2020,1,PR16,1200.0,1158,VEL7
2020,1,PR16,2200.0,4103,VEL7
2020,1,PR16,3200.0,7548,VEL7
2020,1,PR16,4000.0,283,VEL7
2020,1,PR16,4500.0,869,VEL7
2020,1,PR16,6000.0,5555,VEL7
2020,1,PR16,6400.0,50104,VEL7
2020,1,PR16,9000.0,232,VEL7
2020,1,PR16,10000.0,51,VEL7
2020,1,PR16,10100.0,2647,VEL7
2020,1,PR16,12300.0,1054,VEL7
2020,1,PR16,16000.0,22,VEL7
2020,1,PR16,19000.0,2341,VEL7
2020,1,PR16,20500.0,4440,VEL7
2020,1,PR16,25100.0,3113,VEL7
2020,1,PR16,31000.0,113,VEL7
2020,1,PR16,41000.0,11,VEL7
2020,1,PR16,50100.0,21784,VEL7
2020,1,PR16,100100.0,3633,VEL7
2020,1,PR16,155000.0,1,VEL7
2020,1,PR16,320000.0,32,VEL7
2020,1,PR17,0.256,6441,VEL1
2020,1,PR17,0.512,49,VEL2
2020,1,PR17,0.75,80,VEL2
2020,1,PR17,1000.0,1,VEL7
2020,1,PR17,1200.0,2714,VEL7
2020,1,PR17,2200.0,806,VEL7
2020,1,PR17,3200.0,12206,VEL7
2020,1,PR17,4000.0,1,VEL7
2020,1,PR17,4500.0,4018,VEL7
2020,1,PR17,6000.0,311,VEL7
2020,1,PR17,6400.0,18994,VEL7
2020,1,PR17,9000.0,41,VEL7
2020,1,PR17,10100.0,63673,VEL7
2020,1,PR17,12300.0,3239,VEL7
2020,1,PR17,16000.0,2802,VEL7
2020,1,PR17,19000.0,63,VEL7
2020,1,PR17,20500.0,11887,VEL7
2020,1,PR17,25100.0,7867,VEL7
2020,1,PR17,31000.0,758,VEL7
2020,1,PR17,50100.0,27702,VEL7
2020,1,PR17,100100.0,6703,VEL7
2020,1,PR17,320000.0,273,VEL7
2020,1,PR17,512000.0,66,VEL7
2020,1,PR18,0.256,4779,VEL1
2020,1,PR18,0.512,22,VEL2
2020,1,PR18,0.75,26,VEL2
2020,1,PR18,1000.0,1,VEL7
2020,1,PR18,1200.0,696,VEL7
2020,1,PR18,2200.0,815,VEL7
2020,1,PR18,3200.0,3908,VEL7
2020,1,PR18,4500.0,265,VEL7
2020,1,PR18,6000.0,36,VEL7
2020,1,PR18,6400.0,54260,VEL7
2020,1,PR18,10000.0,1483,VEL7
2020,1,PR18,10100.0,111,VEL7
2020,1,PR18,12300.0,1234,VEL7
2020,1,PR18,16000.0,43,VEL7
2020,1,PR18,20500.0,15,VEL7
2020,1,PR18,25100.0,32,VEL7
2020,1,PR18,31000.0,8,VEL7
2020,1,PR18,50100.0,80,VEL7
2020,1,PR18,100100.0,47,VEL7
2020,1,PR19,0.256,36075,VEL1
2020,1,PR19,0.512,57,VEL2
2020,1,PR19,0.75,48,VEL2
2020,1,PR19,1200.0,386,VEL7
2020,1,PR19,2200.0,564,VEL7
2020,1,PR19,3200.0,839,VEL7
2020,1,PR19,4000.0,2,VEL7
2020,1,PR19,4500.0,310,VEL7
2020,1,PR19,6000.0,4,VEL7
2020,1,PR19,6400.0,9217,VEL7
2020,1,PR19,9000.0,149,VEL7
2020,1,PR19,10000.0,4007,VEL7
2020,1,PR19,10100.0,8,VEL7
2020,1,PR19,12300.0,518,VEL7
2020,1,PR19,20500.0,7,VEL7
2020,1,PR19,25100.0,58255,VEL7
2020,1,PR19,31000.0,5,VEL7
2020,1,PR19,100100.0,3,VEL7
2020,1,PR20,0.375,3,VEL1
2020,1,PR20,0.512,25,VEL2
2020,1,PR20,0.75,39,VEL2
2020,1,PR20,1200.0,5414,VEL7
2020,1,PR20,2200.0,1973,VEL7
2020,1,PR20,3200.0,6146,VEL7
2020,1,PR20,6000.0,2364,VEL7
2020,1,PR20,6400.0,11561,VEL7
2020,1,PR20,9000.0,1,VEL7
2020,1,PR20,10000.0,314,VEL7
2020,1,PR20,10100.0,4678,VEL7
2020,1,PR20,12300.0,2124,VEL7
2020,1,PR20,14000.0,1775,VEL7
2020,1,PR20,16000.0,1091,VEL7
2020,1,PR20,19000.0,110,VEL7
2020,1,PR20,20500.0,69,VEL7
2020,1,PR20,25000.0,372,VEL7
2020,1,PR20,25100.0,150,VEL7
2020,1,PR20,31000.0,7,VEL7
2020,1,PR20,36000.0,19,VEL7
2020,1,PR20,41000.0,7,VEL7
2020,1,PR20,50100.0,80,VEL7
2020,1,PR20,77000.0,2,VEL7
2020,1,PR20,100100.0,11,VEL7
2020,1,PR21,0.256,17656,VEL1
2020,1,PR21,0.375,102,VEL1
2020,1,PR21,0.512,321,VEL2
2020,1,PR21,0.75,273,VEL2
2020,1,PR21,1200.0,18011,VEL7
2020,1,PR21,2000.0,388,VEL7
2020,1,PR21,2200.0,8778,VEL7
2020,1,PR21,3200.0,57323,VEL7
2020,1,PR21,4000.0,57,VEL7
2020,1,PR21,4500.0,5739,VEL7
2020,1,PR21,6000.0,21604,VEL7
2020,1,PR21,6400.0,108647,VEL7
2020,1,PR21,7500.0,2898,VEL7
2020,1,PR21,9000.0,7167,VEL7
2020,1,PR21,10000.0,1853,VEL7
2020,1,PR21,10100.0,184908,VEL7
2020,1,PR21,12300.0,39899,VEL7
2020,1,PR21,16000.0,14382,VEL7
2020,1,PR21,17000.0,139,VEL7
2020,1,PR21,19000.0,8389,VEL7
2020,1,PR21,20500.0,41751,VEL7
2020,1,PR21,25100.0,40772,VEL7
2020,1,PR21,31000.0,7684,VEL7
2020,1,PR21,36000.0,3,VEL7
2020,1,PR21,41000.0,3,VEL7
2020,1,PR21,46000.0,529,VEL7
2020,1,PR21,50100.0,138333,VEL7
2020,1,PR21,61000.0,2,VEL7
2020,1,PR21,97000.0,1,VEL7
2020,1,PR21,100100.0,32602,VEL7
2020,1,PR21,122000.0,1,VEL7
2020,1,PR21,155000.0,511,VEL7
2020,1,PR21,320000.0,1784,VEL7
2020,1,PR21,473000.0,1,VEL7
2020,1,PR21,512000.0,44,VEL7
2020,1,PR21,768000.0,1,VEL7
2020,1,PR22,0.256,4501,VEL1
2020,1,PR22,0.512,39,VEL2
2020,1,PR22,0.75,94,VEL2
2020,1,PR22,1000.0,908,VEL7
2020,1,PR22,1200.0,1646,VEL7
2020,1,PR22,2000.0,307,VEL7
2020,1,PR22,2200.0,1050,VEL7
2020,1,PR22,3200.0,12951,VEL7
2020,1,PR22,4500.0,693,VEL7
2020,1,PR22,6000.0,4,VEL7
2020,1,PR22,6400.0,17306,VEL7
2020,1,PR22,7500.0,852,VEL7
2020,1,PR22,10100.0,56032,VEL7
2020,1,PR22,12300.0,1224,VEL7
2020,1,PR22,16000.0,773,VEL7
2020,1,PR22,20500.0,1740,VEL7
2020,1,PR22,31000.0,135,VEL7
2020,1,PR22,41000.0,12,VEL7
2020,1,PR22,50100.0,1517,VEL7
2020,1,PR22,100100.0,1269,VEL7
2020,1,PR22,512000.0,1,VEL7
2020,1,PR23,0.256,7046,VEL1
2020,1,PR23,0.512,6,VEL2
2020,1,PR23,0.75,5,VEL2
2020,1,PR23,1200.0,104,VEL7
2020,1,PR23,3200.0,736,VEL7
