provincia_id,partido,localidad,linkindec,velocidad,accesos,velocidad_id
PR01,Esteban Echeverría,Canning,6260010,1000.0,432,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,0.0,2,VEL1
PR01,Esteban Echeverría,El Jagüel,6260010,2.0,29,VEL3
PR01,Esteban Echeverría,El Jagüel,6260010,4.0,43,VEL3
PR01,Esteban Echeverría,El Jagüel,6260010,6.0,17,VEL3
PR01,Esteban Echeverría,El Jagüel,6260010,30.0,3,VEL6
PR01,Esteban Echeverría,El Jagüel,6260010,50.0,4,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,99.0,169,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,100.0,50,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,226.5,23,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,300.0,87,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,499.0,4540,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,500.0,5,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,999.0,260,VEL7
PR01,Esteban Echeverría,El Jagüel,6260010,1000.0,407,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,0.0,3,VEL1
PR01,Esteban Echeverría,Luis Guillón,6260010,0.5,2,VEL1
PR01,Esteban Echeverría,Luis Guillón,6260010,0.75,2,VEL2
PR01,Esteban Echeverría,Luis Guillón,6260010,1.0,1,VEL2
PR01,Esteban Echeverría,Luis Guillón,6260010,2.0,21,VEL3
PR01,Esteban Echeverría,Luis Guillón,6260010,6.0,33,VEL3
PR01,Esteban Echeverría,Luis Guillón,6260010,8.0,1,VEL4
PR01,Esteban Echeverría,Luis Guillón,6260010,10.0,2,VEL4
PR01,Esteban Echeverría,Luis Guillón,6260010,30.0,1,VEL6
PR01,Esteban Echeverría,Luis Guillón,6260010,46.0,4,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,50.0,143,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,99.0,331,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,100.0,1375,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,101.0,9,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,200.0,5,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,226.5,22,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,300.0,2508,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,301.0,1,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,302.0,28,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,400.0,10,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,499.0,3904,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,500.0,167,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,600.0,154,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,700.0,4,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,800.0,31,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,940.0,115,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,999.0,205,VEL7
PR01,Esteban Echeverría,Luis Guillón,6260010,1000.0,501,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,0.0,6,VEL1
PR01,Esteban Echeverría,Monte Grande,6260010,0.5,1,VEL1
PR01,Esteban Echeverría,Monte Grande,6260010,0.51,3,VEL2
PR01,Esteban Echeverría,Monte Grande,6260010,0.75,2,VEL2
PR01,Esteban Echeverría,Monte Grande,6260010,1.0,9,VEL2
PR01,Esteban Echeverría,Monte Grande,6260010,2.0,55,VEL3
PR01,Esteban Echeverría,Monte Grande,6260010,3.0,9,VEL3
PR01,Esteban Echeverría,Monte Grande,6260010,3.5,13,VEL3
PR01,Esteban Echeverría,Monte Grande,6260010,4.0,127,VEL3
PR01,Esteban Echeverría,Monte Grande,6260010,5.0,2,VEL3
PR01,Esteban Echeverría,Monte Grande,6260010,6.0,132,VEL3
PR01,Esteban Echeverría,Monte Grande,6260010,7.0,126,VEL4
PR01,Esteban Echeverría,Monte Grande,6260010,8.0,3,VEL4
PR01,Esteban Echeverría,Monte Grande,6260010,10.0,22,VEL4
PR01,Esteban Echeverría,Monte Grande,6260010,12.0,127,VEL5
PR01,Esteban Echeverría,Monte Grande,6260010,15.0,3,VEL5
PR01,Esteban Echeverría,Monte Grande,6260010,20.0,176,VEL5
PR01,Esteban Echeverría,Monte Grande,6260010,25.0,1,VEL6
PR01,Esteban Echeverría,Monte Grande,6260010,30.0,218,VEL6
PR01,Esteban Echeverría,Monte Grande,6260010,45.0,4,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,46.0,91,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,50.0,790,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,99.0,787,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,100.0,8502,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,101.0,333,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,200.0,145,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,226.5,28,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,300.0,23540,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,301.0,7,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,302.0,458,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,400.0,206,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,499.0,15835,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,500.0,1089,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,600.0,2639,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,700.0,53,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,800.0,499,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,940.0,1780,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,999.0,889,VEL7
PR01,Esteban Echeverría,Monte Grande,6260010,1000.0,1620,VEL7
PR01,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,6260010,5.0,126,VEL3
PR01,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,6260010,6.0,2,VEL3
PR01,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,6260010,10.0,119,VEL4
PR01,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,6260010,15.0,64,VEL5
PR01,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,6260010,20.0,34,VEL5
PR01,Exaltación de la Cruz,Arroyo de la Cruz,6266010,8.0,175,VEL4
PR01,Exaltación de la Cruz,Arroyo de la Cruz,6266010,12.0,7,VEL5
PR01,Exaltación de la Cruz,Arroyo de la Cruz,6266010,15.0,6,VEL5
PR01,Exaltación de la Cruz,Arroyo de la Cruz,6266010,50.0,1,VEL7
PR01,Exaltación de la Cruz,Arroyo de la Cruz,6266010,226.5,94,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,0.0,2,VEL1
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,0.5,2,VEL1
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,3.0,2,VEL3
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,6.0,8,VEL3
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,10.0,40,VEL4
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,14.0,1,VEL5
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,15.0,138,VEL5
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,30.0,3,VEL6
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,100.0,6,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,101.0,4,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,200.0,1,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,226.5,159,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,300.0,41,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,301.0,1,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,302.0,7,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,400.0,2,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,500.0,4,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,600.0,21,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,800.0,5,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,940.0,19,VEL7
PR01,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,999.0,1,VEL7
PR01,Exaltación de la Cruz,Diego Gaynor,6266030,226.5,45,VEL7
PR01,Exaltación de la Cruz,El Remanso,6266030,8.0,331,VEL4
PR01,Exaltación de la Cruz,El Remanso,6266030,10.0,31,VEL4
PR01,Exaltación de la Cruz,El Remanso,6266030,12.0,22,VEL5
PR01,Exaltación de la Cruz,El Remanso,6266030,15.0,17,VEL5
PR01,Exaltación de la Cruz,El Remanso,6266030,25.0,78,VEL6
PR01,Exaltación de la Cruz,El Remanso,6266030,50.0,296,VEL7
PR01,Exaltación de la Cruz,El Remanso,6266030,226.5,122,VEL7
PR01,Exaltación de la Cruz,Los Cardales,6266040,0.0,2,VEL1
PR01,Exaltación de la Cruz,Los Cardales,6266040,0.51,1,VEL2
PR01,Exaltación de la Cruz,Los Cardales,6266040,2.0,30,VEL3
PR01,Exaltación de la Cruz,Los Cardales,6266040,5.0,23,VEL3
PR01,Exaltación de la Cruz,Los Cardales,6266040,25.0,5918,VEL6
PR01,Exaltación de la Cruz,Los Cardales,6266040,50.0,1127,VEL7
PR01,Exaltación de la Cruz,Los Cardales,6266040,100.0,680,VEL7
PR01,Exaltación de la Cruz,Los Cardales,6266040,200.0,26,VEL7
PR01,Exaltación de la Cruz,Los Cardales,6266040,226.5,115,VEL7
PR01,Exaltación de la Cruz,Los Cardales,6266040,300.0,20,VEL7
PR01,Exaltación de la Cruz,Los Cardales,6266040,500.0,1,VEL7
PR01,Exaltación de la Cruz,Parada Orlando,6266050,8.0,5,VEL4
PR01,Exaltación de la Cruz,Parada Orlando,6266050,226.5,25,VEL7
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,0.0,5,VEL1
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,8.0,1058,VEL4
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,10.0,98,VEL4
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,12.0,64,VEL5
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,15.0,86,VEL5
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,20.0,423,VEL5
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,25.0,291,VEL6
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,50.0,992,VEL7
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,100.0,115,VEL7
PR01,Exaltación de la Cruz,Parada Robles - Pavón,6266060,226.5,105,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,0.0,1,VEL1
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,0.51,1,VEL2
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,1.0,5,VEL2
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,3.0,19,VEL3
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,6.0,46,VEL3
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,10.0,116,VEL4
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,15.0,30,VEL5
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,30.0,1,VEL6
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,50.0,1,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,100.0,16,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,200.0,1,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,226.5,60,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,300.0,66,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,500.0,1,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,600.0,24,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,700.0,1,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,800.0,6,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,940.0,25,VEL7
PR01,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,999.0,4,VEL7
PR01,Ezeiza,Canning,6270010,0.0,65,VEL1
PR01,Ezeiza,Canning,6270010,10.0,2,VEL4
PR01,Ezeiza,Canning,6270010,30.0,20,VEL6
PR01,Ezeiza,Canning,6270010,50.0,13,VEL7
PR01,Ezeiza,Canning,6270010,99.0,126,VEL7
PR01,Ezeiza,Canning,6270010,100.0,126,VEL7
PR01,Ezeiza,Canning,6270010,101.0,12,VEL7
PR01,Ezeiza,Canning,6270010,200.0,1,VEL7
PR01,Ezeiza,Canning,6270010,226.5,156,VEL7
PR01,Ezeiza,Canning,6270010,300.0,828,VEL7
PR01,Ezeiza,Canning,6270010,301.0,3,VEL7
PR01,Ezeiza,Canning,6270010,302.0,138,VEL7
PR01,Ezeiza,Canning,6270010,400.0,12,VEL7
PR01,Ezeiza,Canning,6270010,499.0,1404,VEL7
PR01,Ezeiza,Canning,6270010,500.0,135,VEL7
PR01,Ezeiza,Canning,6270010,600.0,218,VEL7
PR01,Ezeiza,Canning,6270010,700.0,2,VEL7
PR01,Ezeiza,Canning,6270010,800.0,40,VEL7
PR01,Ezeiza,Canning,6270010,940.0,247,VEL7
PR01,Ezeiza,Canning,6270010,999.0,107,VEL7
PR01,Ezeiza,Canning,6270010,1000.0,242,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,0.0,15,VEL1
PR01,Ezeiza,Carlos Spegazzini,6270010,6.0,1,VEL3
PR01,Ezeiza,Carlos Spegazzini,6270010,10.0,1,VEL4
PR01,Ezeiza,Carlos Spegazzini,6270010,30.0,11,VEL6
PR01,Ezeiza,Carlos Spegazzini,6270010,45.0,1,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,50.0,19,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,99.0,107,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,100.0,585,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,200.0,20,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,226.5,102,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,300.0,3355,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,400.0,23,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,499.0,3407,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,500.0,136,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,600.0,608,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,700.0,11,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,800.0,66,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,940.0,344,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,999.0,237,VEL7
PR01,Ezeiza,Carlos Spegazzini,6270010,1000.0,286,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,0.0,22,VEL1
PR01,Ezeiza,José Maria Ezeiza,6270010,0.5,1,VEL1
PR01,Ezeiza,José Maria Ezeiza,6270010,0.51,1,VEL2
PR01,Ezeiza,José Maria Ezeiza,6270010,1.0,1,VEL2
PR01,Ezeiza,José Maria Ezeiza,6270010,3.0,4,VEL3
PR01,Ezeiza,José Maria Ezeiza,6270010,6.0,1,VEL3
PR01,Ezeiza,José Maria Ezeiza,6270010,10.0,14,VEL4
PR01,Ezeiza,José Maria Ezeiza,6270010,15.0,10,VEL5
PR01,Ezeiza,José Maria Ezeiza,6270010,45.0,2,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,46.0,29,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,50.0,312,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,99.0,445,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,100.0,3980,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,101.0,97,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,105.0,10,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,150.0,6,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,200.0,387,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,205.0,3,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,226.5,146,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,300.0,11994,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,301.0,4,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,302.0,142,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,400.0,108,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,499.0,8087,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,500.0,519,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,600.0,1331,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,700.0,35,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,800.0,191,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,940.0,943,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,999.0,449,VEL7
PR01,Ezeiza,José Maria Ezeiza,6270010,1000.0,834,VEL7
PR01,Ezeiza,La Unión,6270010,0.5,3,VEL1
PR01,Ezeiza,La Unión,6270010,10.0,1,VEL4
PR01,Ezeiza,La Unión,6270010,30.0,1,VEL6
PR01,Ezeiza,La Unión,6270010,50.0,34,VEL7
PR01,Ezeiza,La Unión,6270010,99.0,171,VEL7
PR01,Ezeiza,La Unión,6270010,100.0,334,VEL7
PR01,Ezeiza,La Unión,6270010,200.0,5,VEL7
PR01,Ezeiza,La Unión,6270010,226.5,32,VEL7
PR01,Ezeiza,La Unión,6270010,300.0,997,VEL7
PR01,Ezeiza,La Unión,6270010,400.0,5,VEL7
PR01,Ezeiza,La Unión,6270010,499.0,6471,VEL7
PR01,Ezeiza,La Unión,6270010,500.0,55,VEL7
PR01,Ezeiza,La Unión,6270010,600.0,100,VEL7
PR01,Ezeiza,La Unión,6270010,700.0,3,VEL7
PR01,Ezeiza,La Unión,6270010,800.0,14,VEL7
PR01,Ezeiza,La Unión,6270010,940.0,60,VEL7
PR01,Ezeiza,La Unión,6270010,999.0,459,VEL7
PR01,Ezeiza,La Unión,6270010,1000.0,560,VEL7
PR01,Ezeiza,OTROS,0,0.5,2,VEL1
PR01,Ezeiza,OTROS,0,0.75,1,VEL2
PR01,Ezeiza,OTROS,0,3.5,1,VEL3
PR01,Ezeiza,OTROS,0,30.0,5,VEL6
PR01,Ezeiza,Tristán Suarez,6270010,0.0,4,VEL1
PR01,Ezeiza,Tristán Suarez,6270010,10.0,1,VEL4
PR01,Ezeiza,Tristán Suarez,6270010,30.0,2,VEL6
PR01,Ezeiza,Tristán Suarez,6270010,46.0,2,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,50.0,154,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,99.0,187,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,100.0,1864,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,200.0,25,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,226.5,67,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,300.0,6580,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,400.0,35,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,499.0,6322,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,500.0,415,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,600.0,900,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,700.0,30,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,800.0,123,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,940.0,585,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,999.0,403,VEL7
PR01,Ezeiza,Tristán Suarez,6270010,1000.0,542,VEL7
PR01,Florencio Varela,Bosques,6274010,1.0,228,VEL2
PR01,Florencio Varela,Bosques,6274010,2.0,38,VEL3
PR01,Florencio Varela,Bosques,6274010,30.0,1,VEL6
PR01,Florencio Varela,Bosques,6274010,45.0,1,VEL7
PR01,Florencio Varela,Bosques,6274010,46.0,4,VEL7
PR01,Florencio Varela,Bosques,6274010,50.0,1215,VEL7
PR01,Florencio Varela,Bosques,6274010,99.0,159,VEL7
PR01,Florencio Varela,Bosques,6274010,100.0,2218,VEL7
PR01,Florencio Varela,Bosques,6274010,101.0,10,VEL7
PR01,Florencio Varela,Bosques,6274010,200.0,20,VEL7
PR01,Florencio Varela,Bosques,6274010,226.5,20,VEL7
PR01,Florencio Varela,Bosques,6274010,300.0,4347,VEL7
PR01,Florencio Varela,Bosques,6274010,302.0,17,VEL7
PR01,Florencio Varela,Bosques,6274010,400.0,7,VEL7
PR01,Florencio Varela,Bosques,6274010,499.0,4948,VEL7
PR01,Florencio Varela,Bosques,6274010,500.0,100,VEL7
PR01,Florencio Varela,Bosques,6274010,600.0,543,VEL7
PR01,Florencio Varela,Bosques,6274010,700.0,8,VEL7
PR01,Florencio Varela,Bosques,6274010,800.0,34,VEL7
PR01,Florencio Varela,Bosques,6274010,940.0,178,VEL7
PR01,Florencio Varela,Bosques,6274010,999.0,300,VEL7
PR01,Florencio Varela,Bosques,6274010,1000.0,415,VEL7
PR01,Florencio Varela,El Tropezon,6274010,226.5,8,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,0.0,1,VEL1
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,3.0,1,VEL3
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,6.0,1,VEL3
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,10.0,1,VEL4
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,46.0,8,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,50.0,913,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,99.0,51,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,100.0,1336,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,101.0,14,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,200.0,6,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,226.5,4,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,300.0,2395,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,301.0,1,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,302.0,19,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,400.0,9,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,499.0,1690,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,500.0,78,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,600.0,269,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,700.0,12,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,800.0,48,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,940.0,143,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,999.0,96,VEL7
PR01,Florencio Varela,Estanislao Severo Zeballos,6274010,1000.0,133,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,0.0,8,VEL1
PR01,Florencio Varela,Florencio Varela,6274010,0.5,126,VEL1
PR01,Florencio Varela,Florencio Varela,6274010,0.51,1,VEL2
PR01,Florencio Varela,Florencio Varela,6274010,0.75,40,VEL2
PR01,Florencio Varela,Florencio Varela,6274010,1.0,534,VEL2
PR01,Florencio Varela,Florencio Varela,6274010,2.0,131,VEL3
PR01,Florencio Varela,Florencio Varela,6274010,3.0,4,VEL3
PR01,Florencio Varela,Florencio Varela,6274010,3.5,19,VEL3
PR01,Florencio Varela,Florencio Varela,6274010,4.0,145,VEL3
PR01,Florencio Varela,Florencio Varela,6274010,6.0,2,VEL3
PR01,Florencio Varela,Florencio Varela,6274010,8.0,1,VEL4
PR01,Florencio Varela,Florencio Varela,6274010,10.0,5,VEL4
PR01,Florencio Varela,Florencio Varela,6274010,15.0,5,VEL5
PR01,Florencio Varela,Florencio Varela,6274010,30.0,7,VEL6
PR01,Florencio Varela,Florencio Varela,6274010,45.0,1,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,46.0,59,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,50.0,3548,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,99.0,473,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,100.0,7853,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,101.0,215,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,200.0,119,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,226.5,19,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,300.0,20494,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,301.0,9,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,302.0,311,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,400.0,159,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,499.0,11546,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,500.0,811,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,600.0,2476,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,700.0,106,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,800.0,435,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,940.0,1521,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,999.0,616,VEL7
PR01,Florencio Varela,Florencio Varela,6274010,1000.0,989,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,50.0,863,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,99.0,128,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,100.0,1352,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,226.5,7,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,300.0,1808,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,499.0,4986,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,600.0,331,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,999.0,314,VEL7
PR01,Florencio Varela,Gobernador Julio A. Costa,6274010,1000.0,416,VEL7
PR01,Florencio Varela,Ingeniero Juan Allan,6274010,0.0,1,VEL1
PR01,Florencio Varela,Ingeniero Juan Allan,6274010,1.0,920,VEL2
PR01,Florencio Varela,Ingeniero Juan Allan,6274010,46.0,1,VEL7
PR01,Florencio Varela,Ingeniero Juan Allan,6274010,50.0,243,VEL7
PR01,Florencio Varela,Ingeniero Juan Allan,6274010,99.0,131,VEL7
PR01,Florencio Varela,Ingeniero Juan Allan,6274010,100.0,687,VEL7
PR01,Florencio Varela,Ingeniero Juan Allan,6274010,101.0,2,VEL7
