anio,trimestre,provincia_id,tecnologia_id,accesos
2019,4,PR07,TEC2,51845
2019,4,PR08,TEC2,99206
2019,4,PR09,TEC2,8684
2019,4,PR10,TEC2,37604
2019,4,PR11,TEC2,56854
2019,4,PR12,TEC2,34984
2019,4,PR13,TEC2,49711
2019,4,PR14,TEC2,69676
2019,4,PR15,TEC2,60970
2019,4,PR16,TEC2,37933
2019,4,PR17,TEC2,76062
2019,4,PR18,TEC2,6338
2019,4,PR19,TEC2,8027
2019,4,PR20,TEC2,15899
2019,4,PR21,TEC2,382254
2019,4,PR22,TEC2,71239
2019,4,PR23,TEC2,26821
2019,4,PR24,TEC2,11012
2020,1,PR01,TEC2,2210349
2020,1,PR02,TEC2,1097635
2020,1,PR03,TEC2,3146
2020,1,PR04,TEC2,54144
2020,1,PR05,TEC2,27287
2020,1,PR06,TEC2,406109
2020,1,PR07,TEC2,53231
2020,1,PR08,TEC2,95434
2020,1,PR09,TEC2,8887
2020,1,PR10,TEC2,38938
2020,1,PR11,TEC2,53755
2020,1,PR12,TEC2,34984
2020,1,PR13,TEC2,50251
2020,1,PR14,TEC2,69452
2020,1,PR15,TEC2,65951
2020,1,PR16,TEC2,38479
2020,1,PR17,TEC2,75593
2020,1,PR18,TEC2,6448
2020,1,PR19,TEC2,7612
2020,1,PR20,TEC2,15766
2020,1,PR21,TEC2,383673
2020,1,PR22,TEC2,70424
2020,1,PR23,TEC2,25632
2020,1,PR24,TEC2,10494
2020,2,PR01,TEC2,2244277
2020,2,PR02,TEC2,1106133
2020,2,PR03,TEC2,3641
2020,2,PR04,TEC2,56017
2020,2,PR05,TEC2,38279
2020,2,PR06,TEC2,415007
2020,2,PR07,TEC2,55536
2020,2,PR08,TEC2,99423
2020,2,PR09,TEC2,9353
2020,2,PR10,TEC2,38938
2020,2,PR11,TEC2,54422
2020,2,PR12,TEC2,34984
2020,2,PR13,TEC2,62941
2020,2,PR14,TEC2,74497
2020,2,PR15,TEC2,67990
2020,2,PR16,TEC2,39650
2020,2,PR17,TEC2,81740
2020,2,PR18,TEC2,8275
2020,2,PR19,TEC2,8357
2020,2,PR20,TEC2,16044
2020,2,PR21,TEC2,381679
2020,2,PR22,TEC2,72074
2020,2,PR23,TEC2,26025
2020,2,PR24,TEC2,9833
2020,3,PR01,TEC2,2384557
2020,3,PR02,TEC2,1129573
2020,3,PR03,TEC2,3690
2020,3,PR04,TEC2,58825
2020,3,PR05,TEC2,39386
2020,3,PR06,TEC2,430771
2020,3,PR07,TEC2,58681
2020,3,PR08,TEC2,106950
2020,3,PR09,TEC2,10003
2020,3,PR10,TEC2,57682
2020,3,PR11,TEC2,56845
2020,3,PR12,TEC2,34984
2020,3,PR13,TEC2,64672
2020,3,PR14,TEC2,77989
2020,3,PR15,TEC2,70446
2020,3,PR16,TEC2,40001
2020,3,PR17,TEC2,84128
2020,3,PR18,TEC2,9223
2020,3,PR19,TEC2,10077
2020,3,PR20,TEC2,16098
2020,3,PR21,TEC2,405807
2020,3,PR22,TEC2,70720
2020,3,PR23,TEC2,26491
2020,3,PR24,TEC2,11752
2020,4,PR01,TEC2,2441248
2020,4,PR02,TEC2,1142528
2020,4,PR03,TEC2,5115
2020,4,PR04,TEC2,61200
2020,4,PR05,TEC2,39756
2020,4,PR06,TEC2,439322
2020,4,PR07,TEC2,61495
2020,4,PR08,TEC2,113670
2020,4,PR09,TEC2,10789
2020,4,PR10,TEC2,52815
2020,4,PR11,TEC2,58945
2020,4,PR12,TEC2,34984
2020,4,PR13,TEC2,68364
2020,4,PR14,TEC2,79855
2020,4,PR15,TEC2,70614
2020,4,PR16,TEC2,42022
2020,4,PR17,TEC2,87817
2020,4,PR18,TEC2,7004
2020,4,PR19,TEC2,11767
2020,4,PR20,TEC2,19657
2020,4,PR21,TEC2,414746
2020,4,PR22,TEC2,70522
2020,4,PR23,TEC2,26439
2020,4,PR24,TEC2,11150
2021,1,PR01,TEC2,2452056
2021,1,PR02,TEC2,1145093
2021,1,PR03,TEC2,4409
2021,1,PR04,TEC2,61251
2021,1,PR05,TEC2,40960
2021,1,PR06,TEC2,444695
2021,1,PR07,TEC2,62876
2021,1,PR08,TEC2,118424
2021,1,PR09,TEC2,11412
2021,1,PR10,TEC2,54324
2021,1,PR11,TEC2,58711
2021,1,PR12,TEC2,34984
2021,1,PR13,TEC2,69295
2021,1,PR14,TEC2,82339
2021,1,PR15,TEC2,70457
2021,1,PR16,TEC2,42192
2021,1,PR17,TEC2,89187
2021,1,PR18,TEC2,11589
2021,1,PR19,TEC2,10678
2021,1,PR20,TEC2,23089
2021,1,PR21,TEC2,421480
2021,1,PR22,TEC2,75849
2021,1,PR23,TEC2,27247
2021,1,PR24,TEC2,12185
2021,2,PR01,TEC2,2503830
2021,2,PR02,TEC2,1175097
2021,2,PR03,TEC2,9426
2021,2,PR04,TEC2,62948
2021,2,PR05,TEC2,41497
2021,2,PR06,TEC2,467782
2021,2,PR07,TEC2,67262
2021,2,PR08,TEC2,124957
2021,2,PR09,TEC2,12509
2021,2,PR10,TEC2,60800
2021,2,PR11,TEC2,57014
2021,2,PR12,TEC2,54255
2021,2,PR13,TEC2,70834
2021,2,PR14,TEC2,87861
2021,2,PR15,TEC2,72690
2021,2,PR16,TEC2,43761
2021,2,PR17,TEC2,96016
2021,2,PR18,TEC2,12369
2021,2,PR19,TEC2,11308
2021,2,PR20,TEC2,22967
2021,2,PR21,TEC2,431915
2021,2,PR22,TEC2,83770
2021,2,PR23,TEC2,22504
2021,2,PR24,TEC2,48359
2021,3,PR01,TEC2,2595485
2021,3,PR02,TEC2,1192107
2021,3,PR03,TEC2,11709
2021,3,PR04,TEC2,63659
2021,3,PR05,TEC2,55794
2021,3,PR06,TEC2,477223
2021,3,PR07,TEC2,69403
2021,3,PR08,TEC2,128752
2021,3,PR09,TEC2,14111
2021,3,PR10,TEC2,60758
2021,3,PR11,TEC2,57881
2021,3,PR12,TEC2,54744
2021,3,PR13,TEC2,71247
2021,3,PR14,TEC2,89469
2021,3,PR15,TEC2,73794
2021,3,PR16,TEC2,44519
2021,3,PR17,TEC2,98318
2021,3,PR18,TEC2,12922
2021,3,PR19,TEC2,11884
2021,3,PR20,TEC2,22961
2021,3,PR21,TEC2,443156
2021,3,PR22,TEC2,85535
2021,3,PR23,TEC2,36958
2021,3,PR24,TEC2,53868
2021,4,PR01,TEC2,2706506
2021,4,PR02,TEC2,1205128
2021,4,PR03,TEC2,13858
2021,4,PR04,TEC2,63145
2021,4,PR05,TEC2,57412
2021,4,PR06,TEC2,487489
2021,4,PR07,TEC2,71183
2021,4,PR08,TEC2,133387
2021,4,PR09,TEC2,15111
2021,4,PR10,TEC2,60511
2021,4,PR11,TEC2,58000
2021,4,PR12,TEC2,56651
2021,4,PR13,TEC2,71553
2021,4,PR14,TEC2,92068
2021,4,PR15,TEC2,72761
2021,4,PR16,TEC2,44495
2021,4,PR17,TEC2,99808
2021,4,PR18,TEC2,13102
2021,4,PR19,TEC2,11064
2021,4,PR20,TEC2,22902
2021,4,PR21,TEC2,444373
2021,4,PR22,TEC2,86563
2021,4,PR23,TEC2,38148
2021,4,PR24,TEC2,59022
2022,1,PR01,TEC2,2728865
2022,1,PR02,TEC2,1217225
2022,1,PR03,TEC2,15517
2022,1,PR04,TEC2,64546
2022,1,PR05,TEC2,66667
2022,1,PR06,TEC2,501799
2022,1,PR07,TEC2,79093
2022,1,PR08,TEC2,138986
2022,1,PR09,TEC2,15927
2022,1,PR10,TEC2,60616
2022,1,PR11,TEC2,58978
2022,1,PR12,TEC2,59228
2022,1,PR13,TEC2,74145
2022,1,PR14,TEC2,91752
2022,1,PR15,TEC2,73200
2022,1,PR16,TEC2,45366
2022,1,PR17,TEC2,98667
2022,1,PR18,TEC2,14449
2022,1,PR19,TEC2,11296
2022,1,PR20,TEC2,23420
2022,1,PR21,TEC2,444609
2022,1,PR22,TEC2,87979
2022,1,PR23,TEC2,38700
2022,1,PR24,TEC2,62396
2022,2,PR01,TEC2,2719613
2022,2,PR02,TEC2,1232226
2022,2,PR03,TEC2,9430
2022,2,PR04,TEC2,61284
2022,2,PR05,TEC2,69242
2022,2,PR06,TEC2,467595
2022,2,PR07,TEC2,75769
2022,2,PR08,TEC2,131029
2022,2,PR09,TEC2,25487
2022,2,PR10,TEC2,54495
2022,2,PR11,TEC2,59273
2022,2,PR12,TEC2,52656
2022,2,PR13,TEC2,77504
2022,2,PR14,TEC2,89260
2022,2,PR15,TEC2,74905
2022,2,PR16,TEC2,47040
2022,2,PR17,TEC2,96178
2022,2,PR18,TEC2,19734
2022,2,PR19,TEC2,29034
2022,2,PR20,TEC2,23725
2022,2,PR21,TEC2,428233
2022,2,PR22,TEC2,80338
2022,2,PR23,TEC2,39837
2022,2,PR24,TEC2,15327
2022,3,PR01,TEC2,2748325
2022,3,PR02,TEC2,1240125
2022,3,PR03,TEC2,10495
2022,3,PR04,TEC2,61800
2022,3,PR05,TEC2,72212
2022,3,PR06,TEC2,465461
2022,3,PR07,TEC2,77140
2022,3,PR08,TEC2,132952
2022,3,PR09,TEC2,25880
2022,3,PR10,TEC2,52978
2022,3,PR11,TEC2,60078
2022,3,PR12,TEC2,53899
2022,3,PR13,TEC2,78858
2022,3,PR14,TEC2,88902
2022,3,PR15,TEC2,75815
2022,3,PR16,TEC2,48260
2022,3,PR17,TEC2,96984
2022,3,PR18,TEC2,22723
2022,3,PR19,TEC2,29363
2022,3,PR20,TEC2,24047
2022,3,PR21,TEC2,426255
2022,3,PR22,TEC2,80937
2022,3,PR23,TEC2,39963
2022,3,PR24,TEC2,18518
2022,4,PR01,TEC2,2767247
2022,4,PR02,TEC2,1238196
2022,4,PR03,TEC2,10998
2022,4,PR04,TEC2,61265
2022,4,PR05,TEC2,73923
2022,4,PR06,TEC2,456947
2022,4,PR07,TEC2,80283
2022,4,PR08,TEC2,135746
2022,4,PR09,TEC2,17068
2022,4,PR10,TEC2,52390
2022,4,PR11,TEC2,60566
2022,4,PR12,TEC2,54387
2022,4,PR13,TEC2,77814
2022,4,PR14,TEC2,87202
2022,4,PR15,TEC2,72679
2022,4,PR16,TEC2,48401
2022,4,PR17,TEC2,97023
2022,4,PR18,TEC2,22913
2022,4,PR19,TEC2,43460
2022,4,PR20,TEC2,23876
2022,4,PR21,TEC2,412157
2022,4,PR22,TEC2,80955
2022,4,PR23,TEC2,41293
2022,4,PR24,TEC2,20668
2023,1,PR01,TEC2,2761043
2023,1,PR02,TEC2,1223930
2023,1,PR03,TEC2,10655
2023,1,PR04,TEC2,60727
2023,1,PR05,TEC2,73525
2023,1,PR06,TEC2,455139
2023,1,PR07,TEC2,81116
2023,1,PR08,TEC2,141699
2023,1,PR09,TEC2,17421
2023,1,PR10,TEC2,51082
2023,1,PR11,TEC2,59944
2023,1,PR12,TEC2,54604
2023,1,PR13,TEC2,73678
2023,1,PR14,TEC2,82834
2023,1,PR15,TEC2,72639
2023,1,PR16,TEC2,49128
2023,1,PR17,TEC2,96922
2023,1,PR18,TEC2,21215
2023,1,PR19,TEC2,42789
2023,1,PR20,TEC2,23839
2023,1,PR21,TEC2,405618
2023,1,PR22,TEC2,80407
2023,1,PR23,TEC2,43146
2023,1,PR24,TEC2,19482
2023,2,PR01,TEC2,2766463
2023,2,PR02,TEC2,1218631
2023,2,PR03,TEC2,10700
2023,2,PR04,TEC2,59944
2023,2,PR05,TEC2,73689
2023,2,PR06,TEC2,453924
2023,2,PR07,TEC2,82977
2023,2,PR08,TEC2,142562
2023,2,PR09,TEC2,17678
2023,2,PR10,TEC2,51082
2023,2,PR11,TEC2,59101
2023,2,PR12,TEC2,55148
2023,2,PR13,TEC2,71931
2023,2,PR14,TEC2,82058
2023,2,PR15,TEC2,73040
2023,2,PR16,TEC2,49684
2023,2,PR17,TEC2,97501
2023,2,PR18,TEC2,20200
2023,2,PR19,TEC2,41949
2023,2,PR20,TEC2,23896
2023,2,PR21,TEC2,399669
2023,2,PR22,TEC2,80086
2023,2,PR23,TEC2,45224
2023,2,PR24,TEC2,20012
2023,3,PR01,TEC2,2784175
2023,3,PR02,TEC2,1205339
2023,3,PR03,TEC2,11066
2023,3,PR04,TEC2,60058
2023,3,PR05,TEC2,75460
2023,3,PR06,TEC2,453994
2023,3,PR07,TEC2,83897
2023,3,PR08,TEC2,157464
2023,3,PR09,TEC2,18053
2023,3,PR10,TEC2,51082
2023,3,PR11,TEC2,59063
2023,3,PR12,TEC2,55494
2023,3,PR13,TEC2,73066
2023,3,PR14,TEC2,79087
2023,3,PR15,TEC2,73329
2023,3,PR16,TEC2,50429
2023,3,PR17,TEC2,98324
2023,3,PR18,TEC2,19376
2023,3,PR19,TEC2,41624
2023,3,PR20,TEC2,23931
2023,3,PR21,TEC2,397854
2023,3,PR22,TEC2,80919
2023,3,PR23,TEC2,45203
2023,3,PR24,TEC2,20545
2023,4,PR01,TEC2,2797700
2023,4,PR02,TEC2,1198835
2023,4,PR03,TEC2,11016
2023,4,PR04,TEC2,60277
2023,4,PR05,TEC2,77217
2023,4,PR06,TEC2,452380
2023,4,PR07,TEC2,86102
2023,4,PR08,TEC2,159575
2023,4,PR09,TEC2,18325
2023,4,PR10,TEC2,51083
2023,4,PR11,TEC2,59063
2023,4,PR12,TEC2,55441
2023,4,PR13,TEC2,70920
2023,4,PR14,TEC2,79000
2023,4,PR15,TEC2,73784
2023,4,PR16,TEC2,49789
2023,4,PR17,TEC2,98853
2023,4,PR18,TEC2,18543
2023,4,PR19,TEC2,41260
2023,4,PR20,TEC2,15669
2023,4,PR21,TEC2,398670
2023,4,PR22,TEC2,80692
2023,4,PR23,TEC2,48071
2023,4,PR24,TEC2,20267
2024,1,PR01,TEC2,2790663
2024,1,PR02,TEC2,1177475
2024,1,PR03,TEC2,11025
2024,1,PR04,TEC2,58929
2024,1,PR05,TEC2,77217
2024,1,PR06,TEC2,449784
2024,1,PR07,TEC2,85595
2024,1,PR08,TEC2,158283
2024,1,PR09,TEC2,18631
2024,1,PR10,TEC2,51093
2024,1,PR11,TEC2,59008
2024,1,PR12,TEC2,55443
2024,1,PR13,TEC2,70932
2024,1,PR14,TEC2,77561
2024,1,PR15,TEC2,73298
2024,1,PR16,TEC2,49727
2024,1,PR17,TEC2,99150
2024,1,PR18,TEC2,18543
2024,1,PR19,TEC2,41260
2024,1,PR20,TEC2,14435
2024,1,PR21,TEC2,399817
2024,1,PR22,TEC2,80722
2024,1,PR23,TEC2,48005
2024,1,PR24,TEC2,20361
2024,2,PR01,TEC2,2722466
2024,2,PR02,TEC2,1144781
2024,2,PR03,TEC2,10303
2024,2,PR04,TEC2,57935
2024,2,PR05,TEC2,80704
2024,2,PR06,TEC2,443091
2024,2,PR07,TEC2,86226
2024,2,PR08,TEC2,158918
2024,2,PR09,TEC2,18768
2024,2,PR10,TEC2,51361
2024,2,PR11,TEC2,58647
2024,2,PR12,TEC2,55531
2024,2,PR13,TEC2,66636
2024,2,PR14,TEC2,76427
2024,2,PR15,TEC2,72698
2024,2,PR16,TEC2,49722
2024,2,PR17,TEC2,98511
2024,2,PR18,TEC2,16978
2024,2,PR19,TEC2,40063
2024,2,PR20,TEC2,14134
2024,2,PR21,TEC2,394939
2024,2,PR22,TEC2,80000
2024,2,PR23,TEC2,47859
2024,2,PR24,TEC2,20806
2024,3,PR01,TEC2,2689425
2024,3,PR02,TEC2,1116716
2024,3,PR03,TEC2,10053
2024,3,PR04,TEC2,57194
2024,3,PR05,TEC2,80405
2024,3,PR06,TEC2,441237
2024,3,PR07,TEC2,86406
2024,3,PR08,TEC2,157828
2024,3,PR09,TEC2,18881
2024,3,PR10,TEC2,36316
2024,3,PR11,TEC2,57539
2024,3,PR12,TEC2,55574
2024,3,PR13,TEC2,65553
2024,3,PR14,TEC2,75605
2024,3,PR15,TEC2,72260
2024,3,PR16,TEC2,49744
2024,3,PR17,TEC2,98818
2024,3,PR18,TEC2,16628
2024,3,PR19,TEC2,51864
2024,3,PR20,TEC2,14089
2024,3,PR21,TEC2,389755
2024,3,PR22,TEC2,81047
2024,3,PR23,TEC2,43438
2024,3,PR24,TEC2,21210
2024,4,PR01,TEC2,2706067
2024,4,PR02,TEC2,1091189
2024,4,PR03,TEC2,9518
2024,4,PR04,TEC2,56297
2024,4,PR05,TEC2,57990
2024,4,PR06,TEC2,437446
2024,4,PR07,TEC2,83409
2024,4,PR08,TEC2,155382
2024,4,PR09,TEC2,19044
2024,4,PR10,TEC2,36338
2024,4,PR11,TEC2,56180
2024,4,PR12,TEC2,55381
2024,4,PR13,TEC2,63644
2024,4,PR14,TEC2,72486
2024,4,PR15,TEC2,69641
2024,4,PR16,TEC2,47104
2024,4,PR17,TEC2,76545
2024,4,PR18,TEC2,15950
2024,4,PR19,TEC2,51235
2024,4,PR20,TEC2,14100
2024,4,PR21,TEC2,334926
2024,4,PR22,TEC2,51375
2024,4,PR23,TEC2,43644
2024,4,PR24,TEC2,20837
2025,1,PR01,TEC2,2721677
2025,1,PR02,TEC2,1068665
2025,1,PR03,TEC2,9070
2025,1,PR04,TEC2,55663
2025,1,PR05,TEC2,57374
2025,1,PR06,TEC2,436457
2025,1,PR07,TEC2,82369
2025,1,PR08,TEC2,155331
2025,1,PR09,TEC2,19212
2025,1,PR10,TEC2,36335
2025,1,PR11,TEC2,55215
2025,1,PR12,TEC2,55275
2025,1,PR13,TEC2,61976
2025,1,PR14,TEC2,71847
2025,1,PR15,TEC2,69566
2025,1,PR16,TEC2,47305
2025,1,PR17,TEC2,78223
2025,1,PR18,TEC2,15351
2025,1,PR19,TEC2,49675
2025,1,PR20,TEC2,13648
2025,1,PR21,TEC2,334431
2025,1,PR22,TEC2,51630
2025,1,PR23,TEC2,43093
2025,1,PR24,TEC2,20759
2014,1,PR01,TEC3,120960
2014,1,PR02,TEC3,17767
2014,1,PR03,TEC3,17
2014,1,PR04,TEC3,30
2014,1,PR05,TEC3,866
2014,1,PR06,TEC3,347
2014,1,PR07,TEC3,31
2014,1,PR08,TEC3,49
2014,1,PR09,TEC3,0
2014,1,PR10,TEC3,23
2014,1,PR11,TEC3,513
2014,1,PR12,TEC3,14
2014,1,PR13,TEC3,2480
2014,1,PR14,TEC3,4
2014,1,PR15,TEC3,997
2014,1,PR16,TEC3,876
2014,1,PR17,TEC3,45
2014,1,PR18,TEC3,722
2014,1,PR19,TEC3,354
2014,1,PR20,TEC3,381
2014,1,PR21,TEC3,3059
2014,1,PR22,TEC3,19
2014,1,PR23,TEC3,648
2014,1,PR24,TEC3,121
2014,2,PR01,TEC3,120008
2014,2,PR02,TEC3,17729
2014,2,PR03,TEC3,17
2014,2,PR04,TEC3,30
2014,2,PR05,TEC3,866
2014,2,PR06,TEC3,351
2014,2,PR07,TEC3,31
2014,2,PR08,TEC3,49
2014,2,PR09,TEC3,0
2014,2,PR10,TEC3,23
2014,2,PR11,TEC3,513
2014,2,PR12,TEC3,14
2014,2,PR13,TEC3,2480
2014,2,PR14,TEC3,4
2014,2,PR15,TEC3,997
2014,2,PR16,TEC3,876
2014,2,PR17,TEC3,45
2014,2,PR18,TEC3,722
2014,2,PR19,TEC3,354
2014,2,PR20,TEC3,381
2014,2,PR21,TEC3,3085
2014,2,PR22,TEC3,19
2014,2,PR23,TEC3,648
2014,2,PR24,TEC3,121
2014,3,PR01,TEC3,124474
2014,3,PR02,TEC3,17886
2014,3,PR03,TEC3,15
2014,3,PR04,TEC3,29
2014,3,PR05,TEC3,882
2014,3,PR06,TEC3,444
2014,3,PR07,TEC3,31
2014,3,PR08,TEC3,48
2014,3,PR09,TEC3,0
2014,3,PR10,TEC3,22
2014,3,PR11,TEC3,538
2014,3,PR12,TEC3,14
2014,3,PR13,TEC3,2512
2014,3,PR14,TEC3,4
2014,3,PR15,TEC3,1000
2014,3,PR16,TEC3,888
2014,3,PR17,TEC3,43
2014,3,PR18,TEC3,731
2014,3,PR19,TEC3,355
2014,3,PR20,TEC3,385
2014,3,PR21,TEC3,4407
2014,3,PR22,TEC3,19
2014,3,PR23,TEC3,650
2014,3,PR24,TEC3,117
2014,4,PR01,TEC3,120528
2014,4,PR02,TEC3,17155
2014,4,PR03,TEC3,16
2014,4,PR04,TEC3,31
2014,4,PR05,TEC3,891
2014,4,PR06,TEC3,419
2014,4,PR07,TEC3,40
2014,4,PR08,TEC3,57
2014,4,PR09,TEC3,1
2014,4,PR10,TEC3,22
2014,4,PR11,TEC3,514
2014,4,PR12,TEC3,17
2014,4,PR13,TEC3,2534
2014,4,PR14,TEC3,16
2014,4,PR15,TEC3,1014
2014,4,PR16,TEC3,901
2014,4,PR17,TEC3,48
2014,4,PR18,TEC3,740
2014,4,PR19,TEC3,355
2014,4,PR20,TEC3,388
2014,4,PR21,TEC3,3205
2014,4,PR22,TEC3,19
2014,4,PR23,TEC3,655
2014,4,PR24,TEC3,116
2015,1,PR01,TEC3,134177
2015,1,PR02,TEC3,19334
2015,1,PR03,TEC3,16
2015,1,PR04,TEC3,164
2015,1,PR05,TEC3,906
2015,1,PR06,TEC3,415
2015,1,PR07,TEC3,129
2015,1,PR08,TEC3,108
2015,1,PR09,TEC3,1
2015,1,PR10,TEC3,22
2015,1,PR11,TEC3,3215
2015,1,PR12,TEC3,16
2015,1,PR13,TEC3,2542
2015,1,PR14,TEC3,30
2015,1,PR15,TEC3,1024
2015,1,PR16,TEC3,907
2015,1,PR17,TEC3,47
2015,1,PR18,TEC3,755
2015,1,PR19,TEC3,351
2015,1,PR20,TEC3,392
2015,1,PR21,TEC3,2845
2015,1,PR22,TEC3,19
2015,1,PR23,TEC3,657
2015,1,PR24,TEC3,116
2015,2,PR01,TEC3,115660
2015,2,PR02,TEC3,19786
2015,2,PR03,TEC3,15
2015,2,PR04,TEC3,179
2015,2,PR05,TEC3,916
2015,2,PR06,TEC3,435
2015,2,PR07,TEC3,157
2015,2,PR08,TEC3,119
2015,2,PR09,TEC3,2
2015,2,PR10,TEC3,22
2015,2,PR11,TEC3,3719
2015,2,PR12,TEC3,16
2015,2,PR13,TEC3,2572
2015,2,PR14,TEC3,37
2015,2,PR15,TEC3,1044
2015,2,PR16,TEC3,916
2015,2,PR17,TEC3,47
2015,2,PR18,TEC3,770
2015,2,PR19,TEC3,354
2015,2,PR20,TEC3,396
2015,2,PR21,TEC3,2877
2015,2,PR22,TEC3,19
2015,2,PR23,TEC3,665
2015,2,PR24,TEC3,116
2015,3,PR01,TEC3,113590
2015,3,PR02,TEC3,30974
2015,3,PR03,TEC3,15
2015,3,PR04,TEC3,186
2015,3,PR05,TEC3,916
2015,3,PR06,TEC3,1450
2015,3,PR07,TEC3,176
2015,3,PR08,TEC3,122
2015,3,PR09,TEC3,2
2015,3,PR10,TEC3,22
2015,3,PR11,TEC3,4078
2015,3,PR12,TEC3,16
2015,3,PR13,TEC3,2572
2015,3,PR14,TEC3,46
2015,3,PR15,TEC3,1045
2015,3,PR16,TEC3,917
2015,3,PR17,TEC3,47
2015,3,PR18,TEC3,770
2015,3,PR19,TEC3,354
2015,3,PR20,TEC3,396
2015,3,PR21,TEC3,4169
2015,3,PR22,TEC3,19
2015,3,PR23,TEC3,665
2015,3,PR24,TEC3,116
2015,4,PR01,TEC3,103269
2015,4,PR02,TEC3,19818
2015,4,PR03,TEC3,15
2015,4,PR04,TEC3,186
2015,4,PR05,TEC3,916
2015,4,PR06,TEC3,480
2015,4,PR07,TEC3,177
2015,4,PR08,TEC3,122
2015,4,PR09,TEC3,4
2015,4,PR10,TEC3,22
2015,4,PR11,TEC3,4327
2015,4,PR12,TEC3,16
2015,4,PR13,TEC3,2572
2015,4,PR14,TEC3,48
2015,4,PR15,TEC3,1048
2015,4,PR16,TEC3,915
2015,4,PR17,TEC3,47
2015,4,PR18,TEC3,770
2015,4,PR19,TEC3,354
2015,4,PR20,TEC3,396
2015,4,PR21,TEC3,2885
2015,4,PR22,TEC3,19
2015,4,PR23,TEC3,665
2015,4,PR24,TEC3,116
2016,1,PR01,TEC3,111231
2016,1,PR02,TEC3,36332
2016,1,PR03,TEC3,15
2016,1,PR04,TEC3,211
2016,1,PR05,TEC3,916
2016,1,PR06,TEC3,674
2016,1,PR07,TEC3,192
2016,1,PR08,TEC3,146
2016,1,PR09,TEC3,5
2016,1,PR10,TEC3,22
2016,1,PR11,TEC3,4536
2016,1,PR12,TEC3,16
2016,1,PR13,TEC3,2576
2016,1,PR14,TEC3,70
2016,1,PR15,TEC3,1085
2016,1,PR16,TEC3,937
2016,1,PR17,TEC3,73
2016,1,PR18,TEC3,770
2016,1,PR19,TEC3,354
2016,1,PR20,TEC3,396
2016,1,PR21,TEC3,3014
2016,1,PR22,TEC3,19
2016,1,PR23,TEC3,665
2016,1,PR24,TEC3,116
2016,2,PR01,TEC3,113070
2016,2,PR02,TEC3,36669
2016,2,PR03,TEC3,14
2016,2,PR04,TEC3,221
2016,2,PR05,TEC3,916
2016,2,PR06,TEC3,1709
2016,2,PR07,TEC3,203
2016,2,PR08,TEC3,169
2016,2,PR09,TEC3,6
2016,2,PR10,TEC3,22
2016,2,PR11,TEC3,4708
2016,2,PR12,TEC3,15
2016,2,PR13,TEC3,2576
2016,2,PR14,TEC3,77
2016,2,PR15,TEC3,1088
2016,2,PR16,TEC3,939
2016,2,PR17,TEC3,85
2016,2,PR18,TEC3,770
2016,2,PR19,TEC3,354
2016,2,PR20,TEC3,396
2016,2,PR21,TEC3,2981
2016,2,PR22,TEC3,19
2016,2,PR23,TEC3,665
2016,2,PR24,TEC3,116
2016,3,PR01,TEC3,113463
2016,3,PR02,TEC3,36796
2016,3,PR03,TEC3,14
2016,3,PR04,TEC3,232
2016,3,PR05,TEC3,916
2016,3,PR06,TEC3,2540
2016,3,PR07,TEC3,217
2016,3,PR08,TEC3,206
2016,3,PR09,TEC3,9
2016,3,PR10,TEC3,22
2016,3,PR11,TEC3,4910
2016,3,PR12,TEC3,15
2016,3,PR13,TEC3,2576
2016,3,PR14,TEC3,79
2016,3,PR15,TEC3,1093
2016,3,PR16,TEC3,942
2016,3,PR17,TEC3,90
2016,3,PR18,TEC3,770
2016,3,PR19,TEC3,354
2016,3,PR20,TEC3,817
2016,3,PR21,TEC3,3037
2016,3,PR22,TEC3,19
2016,3,PR23,TEC3,665
2016,3,PR24,TEC3,116
2016,4,PR01,TEC3,118747
2016,4,PR02,TEC3,38161
2016,4,PR03,TEC3,14
2016,4,PR04,TEC3,248
2016,4,PR05,TEC3,916
2016,4,PR06,TEC3,3368
2016,4,PR07,TEC3,233
2016,4,PR08,TEC3,226
2016,4,PR09,TEC3,16
2016,4,PR10,TEC3,22
2016,4,PR11,TEC3,5054
2016,4,PR12,TEC3,16
2016,4,PR13,TEC3,2579
2016,4,PR14,TEC3,100
2016,4,PR15,TEC3,1124
2016,4,PR16,TEC3,954
2016,4,PR17,TEC3,110
2016,4,PR18,TEC3,772
2016,4,PR19,TEC3,354
2016,4,PR20,TEC3,1055
2016,4,PR21,TEC3,3201
2016,4,PR22,TEC3,19
2016,4,PR23,TEC3,665
2016,4,PR24,TEC3,116
2017,1,PR01,TEC3,118839
2017,1,PR02,TEC3,38259
2017,1,PR03,TEC3,14
2017,1,PR04,TEC3,252
2017,1,PR05,TEC3,916
2017,1,PR06,TEC3,4871
2017,1,PR07,TEC3,236
2017,1,PR08,TEC3,230
2017,1,PR09,TEC3,16
2017,1,PR10,TEC3,22
2017,1,PR11,TEC3,5194
2017,1,PR12,TEC3,15
2017,1,PR13,TEC3,2581
2017,1,PR14,TEC3,101
2017,1,PR15,TEC3,1124
2017,1,PR16,TEC3,954
2017,1,PR17,TEC3,114
2017,1,PR18,TEC3,772
2017,1,PR19,TEC3,354
2017,1,PR20,TEC3,1272
2017,1,PR21,TEC3,3210
2017,1,PR22,TEC3,19
2017,1,PR23,TEC3,665
